한자단어,빈도
九九,8
壽,4
一架,4
皇后,3
御,3
製,3
一九,3
皇太后,2
年,2
四,2
進,2
萬,2
珊瑚,2
洋鏡,2
等,2
手帕,2
冬,1
十月,1
庚申,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵仁,1
孝,1
孝昭,1
孝懿,1
陵,1
頒,1
康熙,1
四十年,1
時憲,1
曆,1
上詣,1
宮,1
問安,1
己未,1
諭戶,1
部前,1
因,1
漕船,1
北上,1
遲滯,1
特令,1
總督桑額,1
親身督,1
催故,1
抵通,1
比,1
往年,1
更,1
早,1
今,1
回空,1
糧船,1
仍,1
著桑額,1
親往督,1
催,1
不致,1
遲,1
悞,1
該,1
部知,1
之,1
以,1
正,1
白旗,1
護軍統,1
領瓜爾察為,1
鑲,1
黃,1
旗領,1
侍衛內,1
大臣,1
喀爾喀澤卜尊,1
丹巴,1
胡土克圖,1
遣使,1
進九白,1
貢宴,1
賚,1
如例,1
辛酉,1
先是,1
上以,1
六,1
袠,1
聖,1
命,1
皇,1
子,1
胤,1
禛,1
整,1
備,1
獻,1
禮,1
物,1
至,1
是,1
恭,1
佛,1
三尊,1
無,1
疆,1
賦,1
圍,1
屏,1
如意,1
太平花,1
一枝,1
龜,1
鶴,1
遐,1
齡,1
花,1
一,1
對,1
進貢,1
一千四百,1
十分,1
自鳴鐘,1
山石,1
群仙,1
拱壽,1
一堂,1
千秋,1
百花,1
東珠,1
金珀,1
禦,1
風石,1
念珠,1
一九皮,1
裘,1
一九雨緞,1
哆,1
囉,1
呢,1
一九璧,1
機緞,1
沉香,1
一九白,1
檀,1
一九絳香,1
一九雲香,1
通天,1
犀,1
珍珠,1
漢玉瑪,1
瑙,1
雕漆,1
官窯,1
古玩,1
宋元明,1
畫冊,1
卷,1
攢香,1
大號,1
小號,1
金,1
銀,1
緞,1
連鞍馬,1
六匹,1
并令,1
膳房,1
數米,1
一萬粒,1
作萬國玉粒,1
飯,1
及肴,1
饌,1
果品,1
等物,1
進獻免,1
浙江,1
江山,1
縣本,1
分旱,1
災額,1
賦有,1
差,1
위기,0
