한자단어,빈도
等,9
盛京,7
與,6
山東,5
官兵,5
之,4
一,4
於,4
總兵,4
所屬,4
隍城,4
中,3
九卿,3
或,3
後,3
官,3
照例,3
隻,3
巡哨,3
水師營,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百六十,2
御史,2
四款,2
禮部,2
臣,2
食物,2
由,2
舖,2
進,2
嗣,2
監試,2
違者,2
從重,2
治罪,2
對,2
闈,2
應用,2
處,2
各該,2
監生,2
起,2
議處,2
親供,2
試卷,2
都,2
戰船,2
十,2
巡察,2
俱,2
係,2
海汛,2
島,2
崆峒,2
地方,2
應令,2
巡查,2
將軍山東,2
九十里,2
康熙,1
五十三年,1
甲午,1
十一月,1
己亥,1
朔,1
上詣,1
皇太后,1
宮,1
問安免,1
浙江,1
錢塘,1
十三,1
縣,1
衢州,1
一所,1
本年,1
分旱,1
災額,1
賦有,1
差,1
戊戌,1
遵旨,1
議覆,1
監察,1
倪滿,1
條奏,1
俱應照,1
原議,1
又,1
增議,1
文章,1
抄成,1
底子,1
隔牆,1
傳遞,1
夾帶,1
窩,1
挖,1
孔,1
送,1
皆,1
巡綽官,1
疏忽,1
所致,1
貢院,1
牆垣,1
著令,1
修高窩,1
蓆,1
棚,1
不,1
許,1
挨,1
牆,1
搭,1
蓋,1
交,1
巡,1
綽,1
員,1
晝,1
夜,1
嚴,1
查,1
放,1
內外,1
各細檢,1
放入,1
謄錄,1
書手,1
讀,1
生員務令,1
選擇,1
正身,1
禁止,1
不肖,1
之人頂,1
冒入,1
代人,1
作文,1
所備,1
空白,1
卷子,1
交外場,1
收貯,1
如至,1
公堂,1
有,1
俟,1
行文,1
給發,1
一太醫院,1
及,1
各館,1
咨送,1
應,1
考生,1
監俱,1
管處,1
具題,1
移送,1
國學,1
考試,1
錄送,1
各省,1
有情,1
願入,1
京應,1
試者,1
鄉,1
試前,1
一年,1
本省,1
印文,1
到部,1
劄,1
監違者,1
揭曉,1
中式,1
舉人俱定,1
限期,1
到府,1
丞,1
衙門,1
填寫,1
一同,1
送部交,1
磨勘,1
墨卷,1
細驗,1
筆跡,1
如,1
逾限,1
不即,1
送部,1
將府,1
丞題,1
參,1
得,1
旨,1
依議,1
每翼,1
派遣,1
統一員,1
副,1
統二員,1
督理,1
稽察,1
喀爾喀澤卜尊,1
丹巴,1
胡土克圖,1
土謝,1
圖汗,1
車臣,1
汗,1
遣使,1
進九白,1
年,1
貢宴,1
賚,1
如例,1
陞,1
翰林院,1
侍讀,1
學士,1
達,1
禮虎為,1
光祿,1
寺,1
卿,1
壬寅,1
兵部,1
議覆山東,1
登州,1
李雄,1
疏稱,1
分撥,1
送錦州,1
並請分,1
巡海汛,1
語應,1
敕,1
奉天,1
將軍委官,1
收領,1
船,1
管之處,1
分地,1
得旨,1
至錦州,1
海中,1
事宜,1
若不將,1
邊界,1
指畫,1
分定則,1
應行,1
之處,1
必至,1
遺漏,1
著議政,1
大臣,1
看圖分,1
定海,1
汛議,1
奏,1
尋議,1
閱看,1
海圖,1
鐵山舊,1
旅順,1
新,1
旅順海帽,1
坨,1
蛇,1
山紹,1
並頭,1
雙島,1
虎坪島,1
桶子,1
溝天橋,1
廠,1
菊花,1
島等處,1
北,1
島南,1
島欽島,1
砣,1
磯島,1
黑山,1
島廟,1
島長,1
山島,1
小竹島,1
大竹,1
成山,1
頭,1
八家,1
口之榮島,1
小,1
島養馬島,1
今,1
各有,1
將軍撥,1
官撥,1
查鐵山,1
島中間,1
相隔,1
一百八十,1
餘里,1
其中,1
並無,1
泊船,1
所,1
恐有,1
小盜,1
往來,1
行走,1
亦,1
未,1
可定,1
應交,1
自鐵山,1
之內令,1
自,1
島起,1
之內,1
令山東,1
并令,1
官定,1
為,1
界限,1
從,1
위기,0
