한자단어,빈도
之,5
神木,5
榆林,5
自,4
中,3
大臣,3
至,3
水草,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
一百八十,2
侍衛內,2
有,2
兩,2
上,2
駐蹕,2
但,2
一,1
康熙,1
三十六年,1
丁丑,1
三月,1
壬子,1
朔命領,1
公福善,1
索額,1
圖等查,1
隨駕,1
人員內,1
馬,1
羸者,1
著,1
調換,1
綠旗兵,1
營馬,1
每匹,1
給銀五,1
庚戌,1
自保,1
德州,1
渡河,1
府谷,1
縣,1
城南,1
遣官,1
祭黃河,1
之神,1
癸丑,1
孤山,1
堡西,1
皇子,1
允禮生,1
先是,1
命主事,1
薩哈連出,1
邊往詢,1
從,1
邊外,1
及至,1
寧夏之路,1
計幾宿,1
何如,1
是,1
覆奏,1
出邊,1
共,1
三百,1
二十里,1
凡五宿,1
俱,1
砂路,1
自邊,1
關外,1
至寧夏,1
正路,1
無人知,1
由,1
過鄂爾,1
多斯,1
貝勒,1
汪舒克,1
所居,1
阿都海,1
地接,1
擺,1
站,1
大道,1
一路,1
從此,1
而,1
往則,1
至寧夏計,1
八百,1
七十里,1
凡,1
十四,1
宿,1
邊至察罕扎,1
達海,1
五十,1
家,1
驛路,1
柴薪,1
無誤,1
行道,1
砂多,1
自察罕扎,1
達海至,1
橫城口,1
路,1
平水,1
略少,1
奏入,1
報聞,1
著薩哈連,1
親出,1
邊問,1
蒙古,1
至寧夏之路,1
并,1
亦,1
照此,1
開明,1
在,1
候駕予,1
故議政,1
兼領,1
蘇爾達,1
祭葬,1
諡,1
恪僖加,1
賜,1
銀,1
五百,1
위기,0
