한자단어,빈도
於,6
之,5
為,4
曰,3
人,3
朕,3
亦,3
從,3
柯彩,3
家人,3
尼雅,3
等,2
行事,2
又,2
諭,2
耳,2
多,2
皆,2
喜怒不形,2
色,2
死,2
首告,2
其,2
監候,2
之子,2
伊,2
曾祖,2
飛揚古,2
時,2
宗室,2
玉牒,2
檔案,2
無,2
秋,1
七月,1
丙午,1
朔享,1
太廟,1
遣,1
吏部,1
尚書富,1
寧安行禮,1
甲辰,1
上諭,1
大學士,1
偏,1
沅,1
巡撫,1
潘宗洛,1
糊塗,1
其所屬,1
地方,1
雨水,1
田禾,1
情形,1
至今,1
尚未,1
奏報,1
行止,1
何如,1
著問,1
九卿,1
人聞譽言,1
如服,1
補藥,1
無益,1
身心,1
在位,1
五十,1
餘年,1
聞人譽,1
詞溢,1
矣,1
實見,1
其無益,1
也,1
邵康節,1
所言陽奇,1
陰偶,1
數陽,1
數少,1
而,1
陰數,1
是,1
以,1
凡物,1
好者,1
少,1
惡者,1
善,1
難,1
惡易,1
至於,1
滿洲漢人,1
之性,1
迥然不同,1
漢人以,1
尚不知,1
存心,1
貴在,1
誠實開,1
誠,1
示人,1
人自服,1
若,1
懷詐,1
挾術,1
誰,1
肯,1
心服,1
耶嘗見,1
大奸,1
大偽,1
如,1
吳三桂噶爾丹類,1
如此,1
此等,1
人終,1
必敗,1
壞,1
刑部,1
議覆奉,1
差,1
福建,1
戶部,1
尚書,1
張鵬,1
翮,1
察,1
審原,1
任延綏,1
總兵,1
官柯彩身,1
一案,1
前因,1
劉四,1
遴,1
被,1
王增,1
寶等謀害,1
身死誌,1
質王,1
增寶等直,1
認不諱,1
應將,1
王,1
增寶李,1
其慧,1
斬小二,1
鄭連,1
蔡永壽,1
俱,1
照例,1
凌遲處,1
王吉余,1
益高,1
童,1
穉,1
無知,1
李其慧威,1
嚇入,1
夥應擬,1
斬,1
柯蔭,1
伊父,1
身死,1
之時,1
自稱,1
患病,1
不行,1
忘親,1
縱仇,1
應擬,1
絞,1
庚戌,1
宗人府,1
題,1
三等,1
侍衛,1
罕奏,1
稱,1
太,1
宗文皇帝,1
曾,1
革退,1
祈,1
查明,1
增載,1
臣,1
查,1
內並,1
飛揚,1
古之名,1
應否,1
載入,1
請,1
旨定,1
奪得,1
旨,1
罕,1
乃,1
太祖,1
皇帝,1
知,1
甚確,1
但,1
不知,1
第幾子,1
太宗皇帝,1
時飛揚,1
古因,1
獲大罪,1
正法,1
年,1
久之,1
事,1
既,1
不便,1
遽定,1
罕著給,1
以紅帶,1
并,1
祖父,1
之名入,1
黃,1
檔,1
內載,1
入玉牒,1
記載,1
即,1
將此,1
情由,1
錄明,1
後,1
위기,0
