한자단어,빈도
於,6
朕,5
之,4
人,3
使,2
者,2
一方,2
又,2
乎,2
也,2
服補藥,2
不宜,2
逢迎,2
不服,2
亦,2
從,2
秋,1
七月,1
辛亥,1
朔享,1
太廟,1
遣領,1
侍衛內,1
大臣,1
尚之隆,1
行禮,1
陞,1
太僕寺,1
卿,1
花塞為,1
通政使,1
司通政,1
己酉,1
上諭,1
大學士,1
等,1
曰,1
觀醫書,1
與,1
儒書,1
不同,1
儒者,1
之書皆言,1
五倫之理,1
作文,1
據,1
以,1
發揮,1
雖文,1
優劣,1
各由乎,1
人然,1
其理,1
總不出,1
五倫,1
之外,1
若,1
醫書開,1
前,1
列數方,1
後,1
米,1
此,1
盡善則,1
彼數,1
方者,1
何用,1
以此,1
揆,1
之彼著,1
醫書,1
已,1
自,1
不能,1
無疑,1
至,1
竟屬,1
無益,1
藥性,1
宜,1
心者,1
脾宜,1
肺者,1
腎,1
嘗,1
諭,1
勿,1
好,1
服補,1
藥者,1
猶人,1
喜,1
天下,1
豈,1
有喜,1
而能,1
受益者,1
先年,1
滿洲,1
老人,1
多,1
藥而,1
皆,1
強壯,1
藥至,1
推摩,1
非所宜,1
推摩則,1
傷氣,1
不用,1
此法,1
調攝,1
惟,1
飲食,1
有節,1
起居,1
有常,1
如是,1
而已,1
壬子,1
上,1
駐蹕,1
熱河,1
上營,1
위기,0
