한자단어,빈도
管理,6
事務歸,5
見,4
請,3
銀,3
太原,3
固山,2
山西,2
從,2
之,2
巡撫,2
藩,2
移鎮,2
兩,2
貯庫,2
與,2
府,2
同知,2
冬,1
十月,1
壬申,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
孝陵,1
頒,1
康熙,1
七年,1
時憲,1
曆,1
湖廣道,1
御史,1
蕭震疏,1
行耕,1
耤,1
禮命,1
候旨,1
行,1
己巳,1
授,1
貝子,1
尚善,1
女為,1
縣君婿,1
阿喇卜坦,1
為,1
額,1
駙,1
追贈,1
故,1
河保營,1
遊擊石,1
登仕為,1
參將予,1
祭葬,1
廕,1
一子入,1
監讀,1
書,1
先是,1
姜,1
瓖,1
叛石,1
登仕家屬,1
十八,1
口全,1
被,1
殺戮,1
至,1
是,1
因石,1
登仕,1
孫石,1
繼祖,1
叩,1
閽,1
允卹,1
也,1
刑科,1
給事,1
中,1
胡悉,1
寧疏言,1
皇上,1
親政,1
伊始,1
慶典,1
次第,1
舉行,1
停,1
今年,1
內外,1
秋决,1
癸酉,1
兵部,1
議覆廣東,1
王來,1
任,1
疏言靖,1
自廣東,1
福建,1
需用,1
夫船,1
欠,1
給里民銀,1
應動府,1
州,1
縣,1
銀照,1
數給,1
發得,1
旨,1
夫役,1
如,1
係,1
在,1
應用,1
自應給,1
僱覓靖,1
已,1
經數,1
年,1
今將,1
兩給,1
恐,1
百姓,1
不,1
沾,1
實惠著,1
將爾部,1
今議,1
給之庫,1
銀給,1
驛傳,1
用以,1
抵應,1
徵民間,1
驛,1
站,1
這所,1
抵錢,1
糧著曉諭民間,1
楊熙,1
疏,1
守寧道,1
寧武道,1
中路,1
岢嵐道,1
西路,1
守東道,1
平陽府,1
守南道,1
事務歸汾,1
州府,1
及,1
遼沁二州,1
巡南道,1
潞安,1
及澤州,1
위기,0
