한자단어,빈도
於,3
孳,2
之,2
翰林,2
請,2
閏,1
五月,1
丁卯,1
朔,1
丙寅,1
夏至,1
祭地,1
方澤上,1
親詣,1
行禮,1
戊辰,1
諭大學士,1
等,1
古聖,1
先賢,1
所著,1
訓詞,1
學者,1
礪,1
行之道,1
讀書,1
之法,1
居官,1
治民,1
之事,1
無不該,1
備果,1
能,1
行,1
自有,1
無窮,1
之益,1
又,1
諭,1
曰,1
朕,1
先慮,1
官,1
壅滯,1
故用,1
數人,1
部院,1
衙門,1
所用,1
數人學問,1
皆,1
優如有,1
缺出,1
仍,1
著,1
開列,1
陞,1
補,1
和,1
碩,1
簡親,1
王,1
雅布,1
生母,1
妃,1
薨,1
致,1
祭,1
一次,1
工部,1
議覆,1
河道,1
總督于,1
成龍,1
疏,1
毛城,1
舖,1
石壩,1
迤,1
北建築,1
月,1
隄,1
一道,1
應如,1
所,1
從,1
위기,0
