한자단어,빈도
布政使,4
之,3
河南,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百七十,2
熱河,2
諭大學士,2
等,2
見,2
佐,2
與,2
祈求,2
九,1
康熙,1
五十七年,1
戊戌,1
五月,1
己酉,1
朔上,1
至,1
駐蹕,1
行宮,1
丁未,1
近,1
八旗,1
補授,1
領及,1
襲職,1
官員俱有,1
遲至,1
數年,1
未曾,1
啟奏者,1
此等,1
事,1
甚,1
不宜,1
遲今,1
遲,1
延至,1
此顯,1
有情,1
弊交,1
都察院,1
查明,1
題,1
參其應,1
補應襲,1
之人著,1
各旗,1
大人,1
帶往,1
引見,1
宗人府,1
題鎮國,1
公景熙,1
以,1
行止,1
悖亂,1
革退,1
不準,1
承襲,1
應將,1
其所屬,1
十一,1
領令,1
伊弟,1
公吳爾,1
占,1
管轄從,1
八,1
庚戌,1
曰,1
連日望,1
雨近,1
西南,1
風起,1
雲生,1
隨散,1
理合,1
雨澤著交,1
該,1
部速議,1
令京師,1
祈雨,1
朕,1
於,1
此處,1
俟,1
部覆到,1
日,1
亦,1
一體,1
陞,1
楊宗義為,1
巡撫以,1
原任,1
江蘇,1
宜思恭為,1
司,1
위기,0
