한자단어,빈도
應,2
光棍,2
為,2
治罪,2
二月,1
癸未,1
朔,1
壬午,1
奉天,1
副,1
都,1
統,1
辛泰,1
以病,1
乞休,1
允之以,1
故,1
三等,1
阿思哈,1
尼哈番,1
額克錫納,1
嗣子,1
薩爾札,1
襲職,1
甲申,1
雲南,1
貴州,1
總督,1
甘文,1
焜,1
疏,1
報番,1
目俄凹,1
阿蜡,1
卒,1
等,1
率眾,1
投,1
誠,1
下部,1
議敘,1
刑部,1
議覆,1
兵科,1
給事,1
中王,1
曰,1
溫,1
疏言京師,1
五方,1
輳,1
會,1
奸宄,1
叢生,1
無賴,1
刁民,1
多,1
嚇詐,1
告訐,1
及,1
告後潛,1
逃種種,1
惡習,1
加重,1
懲嗣後有,1
原告,1
逃遁,1
者,1
行文,1
本籍,1
嚴,1
拏,1
解京除,1
原狀,1
不議,1
外照,1
所告,1
之罪,1
反,1
坐,1
若,1
曾,1
經使,1
人,1
說,1
合詐,1
索者,1
照,1
首例,1
其說,1
合起滅,1
詞訟,1
之人照,1
從例,1
從,1
之,1
科爾沁,1
和,1
碩土謝,1
圖親,1
王巴達,1
禮子,1
巴,1
雅斯,1
呼朗,1
所尚,1
郡,1
君,1
故遣,1
官致,1
祭,1
위기,0
