한자단어,빈도
等,6
年,3
又,3
竈,3
四百,2
康熙,2
應如,2
所,2
請,2
從,2
差,2
平西王,2
吳三桂疏,2
四月,2
進剿,2
下部,2
敘,2
為,2
遣官,2
祭,2
一等,2
一拖,2
沙喇哈番,2
八月,1
甲寅,1
朔戶,1
部議,1
覆廣西,1
巡撫,1
金光,1
祖疏言粵西,1
鹽引,1
舊額,1
一萬,1
三千,1
九十,1
有奇,1
但丁,1
少民貧,1
無,1
力行,1
銷請,1
减存,1
四千,1
九十一,1
引,1
以,1
三年,1
分見,1
在,1
丁口,1
均,1
派,1
定額,1
俟,1
戶口,1
繁盛,1
再議,1
加增,1
之免,1
直隸,1
開州,1
十一,1
州縣,1
本年,1
分旱,1
災額,1
賦有,1
報本,1
土酋,1
那烈,1
率賊數,1
千三,1
攻元,1
江府,1
知府,1
潘士秀,1
遊擊,1
武榮元,1
等督兵,1
守,1
禦,1
保全,1
邊城,1
五月,1
內,1
總兵,1
官馬維興,1
邱,1
北大,1
挫兇鋒,1
得,1
旨嘉獎,1
察,1
壬子,1
戶部議,1
覆長,1
蘆巡,1
鹽,1
御史,1
李粹然,1
疏言,1
四年,1
東省,1
旱災現,1
錢,1
糧,1
盡行,1
蠲免,1
地同,1
被,1
災之地,1
民同,1
應恤,1
之民請,1
將本,1
課銀一萬,1
四千八百,1
餘,1
兩,1
照例,1
全免,1
之,1
報逆首,1
祿昌賢據,1
大,1
西山,1
隴,1
箐,1
馬,1
耳山,1
一帶,1
地方,1
左,1
都督,1
何進忠,1
分兵,1
賊,1
黨大潰,1
於,1
二十日,1
直,1
搗,1
普蚌山,1
生擒,1
祿昌賢,1
之黨,1
楊道生,1
知之,1
乙卯,1
歷代,1
帝王,1
城隍,1
之神,1
剿平,1
湖廣茅麓,1
山功,1
鑲黃旗,1
都,1
統,1
阿達,1
哈哈,1
番,1
穆里,1
瑪加,1
一拜,1
他,1
喇,1
布勒,1
哈番,1
授為,1
阿思哈,1
尼哈番,1
餘員加,1
授職,1
有,1
위기,0
