한자단어,빈도
都,3
為,3
等,3
其,3
工部,3
右侍郎,3
十二月,2
副,2
之,2
水草,2
俱,2
騎射者,2
一并,2
令,2
內,2
學士,2
陞,2
甲戌,1
朔調,1
鑲黃旗,1
蒙古,1
統包柱,1
滿洲,1
統議,1
政王,1
大臣,1
遵旨,1
議奏行,1
獵紀律,1
得,1
旨兵,1
數太多,1
駐營,1
地,1
必致,1
艱難,1
朕,1
意,1
一年,1
派兵,1
一萬,1
二千名,1
分為,1
三班,1
一次,1
行獵,1
撥兵,1
四千,1
於,1
四月,1
十月,1
令其,1
前往,1
行獵則,1
兵,1
既,1
少,1
易得,1
人馬,1
不致,1
困乏,1
近見,1
部院,1
衙門,1
官員不諳,1
多,1
以前,1
亦,1
有,1
派,1
往,1
出征,1
者,1
此行,1
獵亦著,1
派出,1
嫺,1
習,1
騎,1
射,1
餘,1
所,1
議,1
當,1
惟,1
離,1
諸,1
王,1
十步,1
所定,1
處,1
分例,1
並未,1
分析,1
响箭,1
兔叉大箭,1
名色,1
及,1
射馬者,1
賠馬著,1
再議戶,1
部議,1
建義得,1
將軍林,1
興珠應,1
歸,1
并,1
鑲,1
黃,1
旗漢軍令,1
該,1
統歸,1
與,1
缺少,1
壯丁,1
其佐領,1
下,1
應給,1
地畝,1
籽粒,1
口糧,1
照例,1
支給,1
俟,1
支,1
俸後裁,1
去,1
所居,1
房屋,1
給發,1
從,1
癸酉,1
以,1
翰林院,1
侍讀,1
傅臘塔,1
充經,1
筵,1
講官,1
乙亥,1
轉,1
金鼐,1
左侍郎,1
內閣,1
金世鑑,1
光祿,1
寺,1
卿,1
鄂哈為,1
刑部,1
위기,0
