한자단어,빈도
肅州,3
上,3
董,3
大成,3
進兵,2
駐蹕,2
於,2
領兵,2
至噶斯口,2
三千,2
今,2
九月,1
癸巳,1
朔諭,1
議政,1
大臣,1
等,1
今年,1
既,1
不,1
令富,1
寧安回,1
至,1
料理,1
一應,1
軍務錢,1
糧,1
俟,1
明年,1
時,1
再,1
令,1
前去,1
喀爾,1
喀,1
和,1
碩額,1
駙策,1
零來,1
朝,1
壬辰,1
布爾哈,1
蘇台,1
鑾,1
儀衛鑾儀,1
使,1
疏報,1
臣,1
六月,1
二十二日,1
從,1
出嘉峪關,1
自嘉峪關,1
餘里,1
行至,1
常馬爾河,1
因,1
山水,1
暴發,1
所有,1
運米,1
牲口,1
及,1
兵丁,1
所,1
乘馬匹,1
多致,1
傷損,1
倒,1
斃,1
八月,1
十二日,1
抵噶斯口,1
得,1
旨,1
自邊,1
一千七百,1
里,1
曾經,1
阿南,1
達奏過,1
何以,1
又,1
稱,1
有,1
餘里噶斯口,1
路徑,1
甚窄策,1
妄,1
阿,1
喇,1
布坦,1
斷,1
不由,1
彼,1
行走,1
今正,1
寒冷,1
之時,1
著,1
將噶斯口,1
迤,1
內,1
放火,1
燒荒,1
回,1
赴,1
甲午,1
巴顏和洛,1
위기,0
