한자단어,빈도
等,4
為,4
按察使,4
布政使,3
司,3
副,2
某州縣,2
州縣,2
百姓,2
不,2
科道官,2
從重,2
治罪,2
各官,2
糾參,2
江南,2
左,2
十二月,1
壬子,1
朔諭,1
吏部,1
衙門,1
總督,1
巡撫,1
皆,1
係,1
倚任,1
重臣,1
必,1
秉公,1
清正,1
下官,1
表率,1
使,1
民生,1
得,1
所方,1
倚,1
任之意,1
乃督撫,1
反以,1
餽,1
送,1
禮物,1
常例,1
稱,1
上,1
下,1
按定,1
數目,1
公然,1
收受,1
官員,1
俱,1
自民間,1
派取,1
以致,1
困窮,1
嗣,1
後,1
各督撫,1
如,1
再,1
改,1
此等,1
弊端,1
仍然,1
踵,1
行著,1
採訪,1
指名,1
糾參定行,1
若司,1
道府,1
廳,1
仍取,1
之州,1
縣州縣,1
仍,1
私派,1
者,1
著督撫,1
不時,1
嚴察,1
參奏,1
若,1
徇情,1
不行,1
參奏經,1
或,1
旁人,1
出首將,1
之督撫,1
一并,1
爾,1
部院,1
通行,1
直隸,1
各省,1
曉諭轉,1
山西,1
右,1
金,1
鋐,1
陞,1
蘇松常道,1
安世,1
鼎為,1
福建,1
廣東嶺,1
西道,1
佟養,1
鉅,1
廣東,1
庚戌,1
免,1
江西,1
南昌,1
四十二,1
本年,1
分旱,1
災額,1
賦有,1
差,1
癸丑,1
予故,1
原任,1
都察院,1
都御史,1
劉漢儒,1
祭葬,1
如例,1
위기,0
