한자단어,빈도
之,5
皇帝,4
實錄,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
卷,2
二百五十,2
太祖,2
高,2
撰文,2
立碑,2
拜,2
賜,2
五,1
康熙,1
五十二年,1
癸巳,1
五月,1
丁丑,1
朔,1
上詣,1
皇太后,1
宮,1
問安,1
丙子,1
先是,1
正,1
白旗,1
漢軍副,1
都,1
統楚,1
宗奏,1
伊,1
曾祖,1
塔拜,1
於,1
時,1
建立,1
功績,1
懇請,1
奉有,1
該,1
衙門議,1
奏,1
旨,1
至,1
是,1
宗人府,1
覆奏臣,1
等,1
查,1
內,1
時令塔,1
率兵,1
一千,1
剿東海,1
呼爾亥,1
部落,1
克之降,1
其眾,1
一千五百,1
人塔,1
係,1
輔國將,1
軍,1
歿,1
後,1
追贈,1
為,1
輔國,1
公應,1
如楚宗,1
所奏准,1
從,1
追,1
故,1
陝西涼州,1
總兵,1
官師,1
帝賓,1
諡,1
曰,1
恪,1
僖,1
四,1
戊寅,1
刑部尚,1
書,1
胡會恩,1
乞假,1
遷葬,1
允,1
위기,0
