한자단어,빈도
之,5
等,4
都,4
雲南,4
河水,3
隄,3
副,3
地方,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百八十,2
大臣,2
河道,2
疏,2
勢,2
在,2
以,2
壩,2
統武格,2
江寧兵,2
令,2
領陸續,2
起程,2
前往,2
俟,2
馬,2
駐兵,2
形勝,2
五,1
康熙,1
五十八年,1
己亥,1
秋,1
七月,1
壬申,1
朔享,1
太廟,1
遣散,1
秩,1
伯富,1
大禮,1
行禮,1
丁卯,1
總督,1
趙,1
世顯,1
報湖,1
甚長,1
臣仰,1
遵聖諭,1
嚴飭,1
河工,1
道,1
廳,1
官加,1
謹防護,1
開放江澤湖,1
蔣家壩,1
各閘壩,1
以資,1
宣洩,1
各,1
處,1
工,1
見,1
加,1
謹,1
搶,1
護,1
得,1
旨,1
湖,1
雖長,1
因將,1
各處,1
洩水,1
之閘壩,1
俱行,1
開放,1
是,1
平,1
穩,1
然,1
復,1
長,1
亦,1
未,1
可定,1
該督,1
仍率,1
領河員,1
加謹,1
防守,1
保護務,1
使,1
完,1
固,1
朕,1
注,1
念,1
至意,1
四,1
癸酉,1
議政,1
等議,1
覆,1
報江寧,1
之兵,1
已,1
抵沅州,1
褊,1
小,1
大兵,1
難以,1
久居,1
遂將,1
湖南,1
湖北,1
貴州,1
各營,1
之馬先,1
撥給,1
四千,1
九十八,1
匹將,1
前鋒作,1
一起,1
八旗,1
官兵,1
作,1
四起,1
統,1
吳納哈帶,1
浙江,1
兵到,1
時亦照,1
之例,1
料理,1
統噶什帶,1
雲南臣,1
馳,1
赴,1
詳視,1
可以,1
並,1
作何,1
安設,1
兵馬,1
之處,1
再行,1
奏聞,1
應行令,1
兵馬到,1
齊時,1
與,1
地方官,1
會商,1
之中,1
甸,1
左近,1
應,1
酌量,1
駐扎,1
仍,1
不時,1
偵探,1
準噶爾,1
確信,1
即令,1
其接,1
應法,1
喇,1
從,1
위기,0
