한자단어,빈도
提督,7
府,6
原駐,5
今改,4
山西,3
有,3
河南,3
駐,3
康熙,2
山東,2
錢,2
已,2
從,2
故,2
江西,2
省城,2
無,2
和,2
四年,1
乙巳,1
秋,1
七月,1
乙酉,1
朔享,1
太廟,1
遣,1
都,1
統喇哈達,1
行禮,1
辛巳,1
戶部,1
遵旨,1
議覆,1
蠲免,1
糧內,1
徵在,1
官,1
或,1
解部者,1
若,1
仍給,1
還原戶,1
恐有,1
奸胥,1
侵扣,1
之弊,1
應令,1
該督撫,1
詳查,1
州,1
縣,1
糧冊,1
開明,1
糧戶,1
姓名,1
銀數,1
具題,1
仍,1
出示,1
曉諭准,1
抵,1
五年,1
糧,1
之予,1
奉國將,1
軍,1
恩格,1
祭葬,1
如例,1
兵部,1
議直,1
隸山東,1
總督,1
已經,1
裁并,1
要,1
地,1
不可,1
重兵,1
彈壓,1
此五省,1
劄,1
地方,1
應請,1
更定,1
直隸,1
大名府,1
河間,1
青州府,1
駐濟,1
南府,1
駐開,1
封府,1
平陽府,1
太原,1
建昌,1
今,1
改駐,1
南昌,1
其貴州,1
應駐,1
之處,1
行令,1
平西王,1
確議,1
廣東,1
廣西,1
雖,1
總督廣,1
州府,1
平南王,1
兵,1
桂林,1
征剿,1
將軍線,1
國安兵,1
無庸,1
更議,1
之,1
丙戌,1
以科爾沁,1
碩達爾漢巴,1
圖爾親,1
王滿,1
珠習,1
禮子,1
拖,1
襲爵,1
위기,0
