한자단어,빈도
堵塞,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
直隸,2
各省,2
冒,2
前,2
又,2
或經,2
尚未,2
便民,2
閘等口,2
舖,2
一百九十,1
四,1
康熙,1
三十八年,1
己卯,1
秋,1
七月,1
戊辰,1
朔享,1
太廟,1
遣領,1
侍衛內,1
大臣,1
公福,1
善行,1
禮諭,1
兵部,1
近聞,1
經制額,1
兵虛,1
錢,1
糧者,1
甚多殊,1
干法,1
紀嗣後須,1
痛加省,1
改,1
嚴行,1
禁止,1
如有,1
仍,1
濫行,1
支扣,1
剋,1
者,1
事,1
發定行,1
從重,1
治罪,1
自副將,1
以下,1
把,1
總,1
以上,1
官員督撫,1
提鎮,1
當不時,1
嚴察如,1
有,1
衰老,1
庸劣,1
不諳,1
騎射,1
之員即,1
行題,1
參若,1
互相,1
徇隱,1
或,1
差官,1
察出,1
引見,1
罷斥,1
該部,1
糾參該,1
管,1
各官,1
一,1
併,1
嚴加,1
處分,1
不貸,1
壬戌,1
上詣,1
皇太后,1
宮,1
問安以,1
鎮國,1
公普奇,1
為,1
正紅旗,1
蒙古,1
都統,1
一百九十三,1
庚午,1
諭,1
河道,1
總督于,1
成龍,1
朕,1
觀河,1
圖要,1
緊應,1
修者,1
兩處,1
在,1
南方,1
曾面,1
諭爾將,1
人字,1
河芒,1
稻河,1
急行,1
挑,1
挖聞,1
至今,1
動工,1
甚屬,1
遲,1
悞,1
河圖,1
內,1
歸,1
仁,1
隄,1
俱,1
已,1
毛城,1
迤,1
下,1
各口,1
既將,1
則毛城,1
等,1
口,1
所出,1
之水,1
由,1
何處,1
洩出,1
必致,1
散漫,1
各處民大,1
受害,1
此處關,1
係,1
緊要,1
宜速議,1
奏,1
以,1
故,1
三等,1
阿思哈,1
尼哈番,1
額聖,1
格子,1
進寶壽襲,1
職,1
위기,0
