한자단어,빈도
之,10
而,4
於,3
朕,3
不,3
猶未,3
也,3
從,3
道,3
者,3
和,2
皇太后,2
奉,2
大學士,2
等,2
為,2
人,2
天下,2
吏治,2
矣,2
習俗,2
歟,2
若,2
或,2
以,2
焉,2
風俗,2
欲,2
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
二百,1
十二,1
康熙,1
四十二年,1
癸未,1
夏,1
四月,1
丙子,1
朔享,1
太廟,1
遣領,1
侍衛內,1
大臣,1
碩額,1
駙尚,1
之隆,1
行禮,1
上詣,1
宮,1
問安,1
甲戌,1
上,1
幸暢,1
春園,1
諭,1
舉人,1
汪灝,1
何焯,1
蔣廷錫學問,1
優長,1
今科,1
未,1
得,1
中式,1
著授,1
進士,1
一體,1
殿試,1
致仕,1
在籍,1
張英,1
隨駕,1
進京,1
叩祝,1
萬壽至,1
是,1
陛辭,1
回里,1
賜,1
衣帽,1
鞾,1
襪,1
參,1
己卯,1
策試,1
貢士,1
王式,1
丹,1
太和殿,1
前制,1
曰,1
臨御,1
四十,1
餘年,1
宵旰,1
遑,1
勤求,1
化理,1
凡,1
淑,1
慝,1
民生,1
休戚,1
無晷,1
刻之頃,1
不切,1
懷比歲,1
以來,1
利興,1
弊革,1
隨事剔,1
釐,1
蒸蒸,1
然有,1
治平,1
之象,1
康樂,1
之風,1
然而,1
官方,1
盡飭,1
盡,1
醇訟獄,1
衰止,1
豈久道,1
化成,1
之難期,1
抑有司,1
行者,1
不力,1
來治有,1
大體,1
貴,1
在,1
適中,1
矯飾,1
邀名,1
深刻,1
以表異,1
雖,1
復,1
矢志,1
潔清而民,1
被,1
其澤,1
豈,1
非務,1
綜核則,1
受煩,1
苛之擾,1
尚,1
寬,1
平則,1
人蒙,1
休養,1
之福其,1
何法,1
以激,1
勸,1
夫,1
閭,1
閻之風,1
俗世,1
之淳漓,1
係,1
厚則仁,1
讓,1
教興,1
偷則,1
囂凌之氣,1
熾,1
今,1
使家敦,1
孝弟,1
戶勵,1
廉隅,1
共勉,1
忠厚,1
長,1
恥為,1
非僻,1
浮薄,1
之行,1
宜何術,1
至於,1
刑獄,1
萬民之命,1
所以,1
禁暴止,1
奸,1
安全,1
良善,1
乃飾,1
辭,1
周內,1
輕重,1
失平,1
又,1
恣意,1
濫刑,1
無辜,1
罹罪,1
甚痛,1
每,1
當法司,1
奏,1
讞,1
必,1
詳酌,1
再三,1
求其,1
可生,1
之理茲,1
聽獄,1
吏體,1
朝廷,1
好生,1
之心心,1
歸,1
平允,1
以漸,1
臻,1
刑,1
措何,1
可夫,1
純而,1
雜則,1
民心,1
感而易,1
厚,1
靡,1
爭則,1
刑罰,1
清,1
不濫事,1
有,1
相,1
因理本,1
一致,1
爾多士,1
誦習,1
詩書,1
講明久,1
其,1
悉心,1
對,1
將親覽,1
위기,0
