한자단어,빈도
都,5
統,4
遣,3
等,3
六部,3
郎中,3
於,2
祭,2
副,2
理藩院,2
藩院,2
共,2
工部,2
處,2
八月,1
丁未,1
朔,1
秋分,1
夕,1
月,1
西郊,1
統特晉,1
行禮遣,1
大學士,1
覺羅伊圖,1
先師,1
孔子,1
丙午,1
陞,1
參領,1
傅格,1
為寧,1
古塔,1
左翼,1
宗人府,1
府,1
丞王,1
天眷,1
以親,1
老,1
乞,1
終養,1
允之喀爾喀土,1
謝圖,1
汗,1
遣使,1
進,1
貢賞,1
賚,1
如例,1
戊申,1
大社,1
大稷,1
宗室,1
羅,1
託,1
行禮,1
諭,1
吏部,1
職司,1
外,1
藩王,1
貝勒,1
公主,1
事務及,1
禮儀,1
刑名,1
各項,1
責任,1
重大,1
非,1
明朝,1
可比,1
凡,1
官制,1
體統,1
應,1
與,1
相同,1
尚書照,1
尚書入,1
議政之列,1
該,1
衙門,1
向,1
無,1
今著照,1
設,1
官爾部議,1
奏,1
尋議,1
覆理,1
見,1
設錄,1
勳賓,1
客柔,1
遠理,1
刑四司,1
今應,1
增設,1
各司,1
十一,1
員員外,1
郎,1
二十一,1
員得旨,1
依議理,1
尚書銜,1
名著,1
列,1
之後諭,1
河間,1
冀州,1
趙,1
北口,1
隄岸,1
從前,1
修築,1
未,1
堅處,1
皆,1
圯,1
致水泛,1
濫爾部,1
速議,1
具奏,1
其,1
隄,1
工,1
官,1
監,1
修,1
위기,0
