한자단어,빈도
等,10
萬,6
及,5
都,4
文武,3
大臣,3
每佐領,3
大清,2
聖祖合,2
天弘運,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
上詣,2
大學士,2
皇太后,2
喀,2
五十三,2
人,2
軍,2
二千,2
五千,2
二百六十,2
六百,2
七十,2
在,2
下,2
預備,2
增派,2
一名,2
鳥,2
鎗,2
驍騎,2
五百名,2
一百七十,1
康熙,1
三十五年,1
丙子,1
春,1
正月,1
戊午,1
朔,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
貝勒貝子,1
公內,1
侍衛等詣,1
宮行,1
禮御,1
太和,1
門王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
順,1
天府,1
進春朝,1
鮮國王,1
李,1
焞,1
遣,1
陪臣,1
李世,1
表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
丁巳,1
賜,1
朝,1
正,1
外藩,1
科爾沁,1
土默特,1
阿祿,1
科爾沁喀爾,1
巴林,1
喀喇沁,1
阿霸,1
垓,1
王貝勒公,1
台吉,1
內,1
上,1
三旗,1
統副,1
統侍衛,1
宴,1
旌表,1
八旗,1
節婦,1
滿洲噶思哈妻,1
覺羅氏,1
蒙古,1
阿敏妻,1
杭氏,1
二十七,1
人漢,1
姜,1
洪亮,1
妻黎氏,1
二十,1
各給,1
銀建坊,1
如例,1
是,1
歲,1
人丁,1
戶口,1
三十七,1
六百五十,1
四,1
田地,1
山,1
蕩,1
畦,1
地,1
五百,1
九十七,1
八頃,1
五十四,1
畝有,1
奇徵銀,1
七百,1
三十九,1
一百八十,1
四兩有,1
奇米,1
豆麥,1
九十六,1
四千七百,1
五十八,1
石有,1
奇草,1
二百,1
八萬,1
一千八百,1
六十五,1
束茶,1
十五,1
七千四百,1
引行,1
鹽,1
四百,1
三十一,1
九千,1
三百,1
引徵課,1
銀,1
九萬,1
二百八十,1
二,1
兩有,1
奇鑄,1
錢二萬,1
三千六百九十,1
四萬,1
有奇,1
一百六十,1
九,1
庚申,1
宮,1
問安諭,1
議政,1
除現,1
兵,1
六名,1
外著,1
下護,1
其獲,1
罪人,1
情願,1
効,1
力,1
官員俱著,1
隨此兵,1
進發,1
尋又諭,1
所,1
派,1
外,1
再,1
俱著,1
中路,1
尾大軍後進,1
發一有,1
所用,1
即,1
聽,1
指揮,1
而行,1
可,1
派出,1
統杜思噶爾石,1
文英護,1
軍統領,1
鄂克濟,1
哈,1
副,1
統席,1
柱法,1
위기,0
