한자단어,빈도
已,3
才力,2
不及,2
旨,2
不必,2
於,2
俱著,2
降二級,2
等,2
糧,2
徵在,2
地方官,2
留,2
右侍郎,2
為,2
歸,2
并,2
秋,1
七月,1
戊戌,1
朔享,1
太廟,1
上,1
親詣,1
行禮,1
上詣,1
太皇太后,1
皇太后,1
宮,1
問安,1
吏部,1
題,1
各部,1
院,1
甄別,1
滿漢官,1
共,1
二十七,1
員得,1
滿洲,1
蒙古,1
漢軍各官,1
部院,1
衙門,1
調用,1
隨旗,1
行走,1
漢官,1
調,1
外用,1
以,1
所,1
頂,1
帶,1
致仕,1
戶部題,1
陜,1
西莊浪,1
五縣,1
本年,1
錢,1
恩准,1
全,1
蠲,1
但,1
恐有,1
官,1
而,1
重徵等,1
弊應,1
請,1
飭,1
禁得,1
是,1
免徵錢,1
糧速,1
該,1
地方,1
出示,1
曉諭,1
有,1
官者,1
抵下,1
年,1
正額,1
如,1
將已,1
徵錢,1
不行,1
抵重,1
徵者,1
該督撫,1
指名,1
題參,1
乙未,1
轉禮部,1
常鼐,1
左侍郎,1
以內務府,1
總管,1
米思翰,1
禮部,1
己亥,1
命,1
江西,1
驛,1
傳事務,1
按察使,1
兼理,1
裁貴州,1
清平,1
縣,1
麻哈州令,1
奉天,1
唐官,1
屯所圈,1
之,1
地,1
退,1
還民間,1
위기,0
