한자단어,빈도
淮水,5
泗州,5
等,4
於,3
隄,3
之,3
也,3
清口,3
黃,3
而,3
盱眙,3
決口,3
上詣,2
太皇太后,2
皇太后,2
康熙,2
流入,2
老子,2
北流,2
自,2
翟家壩,2
下流,2
曾,2
入海,2
處,2
從,2
舊址,2
由,2
會,2
不致,2
高寶等,2
十一月,1
丙申,1
朔,1
宮問,1
安山,1
東巡撫,1
劉芳躅,1
疏,1
報山,1
東省,1
六年,1
開墾,1
荒地,1
一萬,1
二千,1
二百六十,1
餘畝,1
照例,1
起科,1
下部,1
知之,1
辛卯,1
宮,1
問安,1
工科,1
給事,1
中,1
李宗孔,1
疏言淮,1
揚二府,1
連年,1
累,1
遭水災,1
以,1
南,1
湖,1
決,1
所致,1
查,1
舊由鳳陽,1
山北,1
直出,1
與,1
水會,1
海此,1
歷年,1
故道,1
山南,1
周橋閘,1
一帶,1
注射,1
高郵寶應,1
邵伯,1
諸湖,1
阻,1
漕,1
無,1
之路,1
又,1
地方,1
多,1
私開,1
自古,1
溝鎮,1
至,1
夏家橋,1
新開,1
溝路,1
共有,1
八條,1
大半,1
注湖,1
水分,1
力薄,1
無以,1
刷,1
河之濁,1
泥,1
壅則,1
上流,1
易潰,1
乃至,1
衝決,1
隄岸,1
淮揚,1
受害,1
矣,1
七年,1
五月,1
間,1
議築塞,1
奸民聚眾,1
驅逐,1
夫役,1
不容,1
條築,1
遂,1
爾,1
中止,1
今應,1
之北將,1
古溝鎮,1
處塞其,1
不必,1
築,1
加高,1
但,1
復,1
前,1
使,1
全淮,1
盡,1
橫決入,1
湖可永杜高,1
寶等,1
邑,1
之災,1
即,1
有,1
時,1
暴漲,1
仍,1
壩,1
上,1
滾水,1
南下,1
亦,1
不,1
為,1
處之害,1
誠兼利,1
無患,1
至計,1
請,1
敕,1
河臣,1
將新舊,1
衝開,1
速令,1
處之民,1
乘此,1
三冬,1
農隙,1
照,1
速行,1
修補,1
嚴立,1
責成,1
並飭,1
令,1
州,1
縣官,1
嚴加,1
防視,1
庶,1
得以,1
會黃刷,1
濁,1
通行,1
漕運,1
頻,1
被,1
水災,1
疏入,1
得,1
旨,1
據,1
奏,1
事情,1
重大,1
著尚,1
書馬邇,1
賽,1
同該,1
總督,1
總河,1
一并,1
嚴察速議,1
具奏,1
丁酉,1
暹羅國,1
王森烈,1
拍臘照,1
古龍,1
拍臘馬,1
嘑,1
陸坤司,1
提,1
呀,1
菩埃遣,1
陪臣,1
握坤司,1
吝喇耶邁,1
低禮,1
等表,1
貢方物,1
宴賚如例,1
위기,0
