한자단어,빈도
之,6
地方,4
駐蹕,3
等,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
青海,2
諭,2
於,2
人,2
上,2
一百七十四,1
康熙,1
三十五年,1
丙子,1
六月,1
乙酉,1
朔上,1
昂,1
幾爾圖,1
命理,1
藩院,1
檄,1
薩楚,1
墨爾根,1
台吉,1
以噶爾丹敗,1
逃及,1
達賴,1
喇嘛,1
已死,1
九年,1
第巴匿,1
假,1
其言,1
誑,1
誘噶爾丹,1
作亂,1
故令,1
探,1
聽噶爾丹,1
聲息,1
倘彼西,1
走,1
即行,1
擒解,1
至噶爾丹,1
女,1
嫁,1
博碩克,1
圖濟,1
農之子,1
并噶爾丹,1
在,1
者,1
悉令,1
執送,1
內,1
大臣,1
明珠,1
奏,1
臣,1
多羅特,1
遇,1
西路,1
大兵,1
將運到,1
米,1
五百,1
石,1
麵,1
七千,1
觔,1
給之奏入,1
報聞,1
戶部,1
工部,1
天氣,1
炎熱,1
官兵,1
進口,1
時,1
沿途,1
應備,1
冰水,1
梅湯,1
香薷,1
湯以,1
供眾,1
飲爾,1
二部,1
派,1
官員速行,1
料理,1
甲申,1
噶爾圖,1
予,1
故漢,1
軍,1
副,1
都,1
統姚儀,1
祭葬,1
如例,1
一百七十三,1
丙戌,1
揆,1
宿,1
布拉克,1
위기,0
