한자단어,빈도
之,16
等,10
人,8
亦,7
阿,6
喇,6
布坦,6
吳爾,6
占,6
鍾,6
爾,5
朕,5
敕,4
妄,4
矣,4
俱,4
多爾濟,4
來,4
女,4
骸骨,4
請,4
駐蹕,3
旨,3
稜,3
已,3
特遣,3
是,3
亶,3
而,3
扎,3
卜,3
仍,3
上,3
允,3
內閣,2
侍讀,2
學士,2
齎,2
往,2
其屬,2
下,2
拉,2
所,2
都,2
顏格隆,2
扎卜色,2
阿巴,2
擒,2
在,2
於,2
拏,2
尸,2
其,2
使臣,2
藩院,2
策妄,2
喇錫等,2
往回,2
子所居,2
庫察城,2
被,2
殺,2
寨,2
噶爾丹,2
齊海,2
奏,2
以,2
將噶爾丹,2
厄魯特降,2
恤,2
有,2
郡王,2
多羅貝勒,2
為,2
八月,1
壬寅,1
朔上,1
密雲縣,1
先是,1
上遣,1
喇錫,1
諭策,1
曰,1
與爾叔噶爾丹,1
分離,1
以來,1
誠心,1
恭順聘,1
貢不絕,1
不時,1
加恩遣,1
問噶爾丹逆天,1
違背,1
今永滅,1
大寨,1
桑諸,1
喇嘛,1
已來,1
降止,1
丹濟,1
扎卜數,1
人茫,1
無,1
歸,1
流行,1
而已,1
近者,1
副,1
統,1
阿南,1
達報,1
稱丹濟,1
攜,1
其子,1
塞卜騰拉思倫,1
降噶爾丹,1
尸噶爾丹,1
齊,1
海程,1
貝,1
臧布,1
之妻,1
及其,1
穉,1
子諾,1
被爾所遣,1
堪,1
截留,1
伊,1
拉古,1
克三,1
胡土克,1
圖往,1
投爾所,1
等爾,1
阿喇爾拜,1
自縊,1
死,1
車陵布,1
木往,1
投,1
丹津,1
鄂木布,1
此項,1
皆,1
黨,1
惡之人,1
不可,1
一日,1
容者,1
也,1
若,1
地,1
不利,1
故,1
諭爾,1
一到,1
立刻,1
一并,1
查,1
及噶爾丹,1
與,1
齊海同,1
差人護解,1
如此,1
則爾始,1
終恭順,1
之心,1
確著,1
得,1
長,1
沐,1
之恩寵,1
無窮,1
倘若,1
隱匿,1
不行,1
擒解,1
不但,1
歷年,1
恭,1
順皆虛,1
即爾貿易,1
永不,1
許,1
通行,1
以上,1
情事,1
明諭,1
恐爾使,1
不能,1
全記,1
告爾,1
喇錫理,1
司務,1
英古,1
諭,1
以伴,1
例賜,1
綵,1
緞十端,1
至,1
以雲端,1
格隆,1
充使,1
同喇錫,1
來獻噶爾丹,1
奏聞,1
上命,1
帶噶爾丹,1
置,1
京城,1
外懸,1
挂示,1
眾理,1
奏策,1
疏言噶爾,1
逃來,1
揮,1
特人,1
四散,1
噶爾,1
母率,1
桑數,1
向,1
西,1
去,1
事前,1
曾,1
今奉,1
聖旨,1
遣,1
發至,1
齊海及,1
桑,1
畀,1
我,1
中國者,1
鑒,1
命議,1
政王,1
大臣,1
等議,1
尋議,1
係,1
噶爾丹屬,1
下噶爾丹逆天,1
違旨,1
毒害,1
生靈,1
皇上,1
親統,1
六師,1
三臨,1
絕塞,1
討而滅,1
俘,1
眾招,1
使,1
來者,1
陸續,1
降者,1
並非策,1
之人,1
其奏,1
加眷,1
之處,1
無庸,1
議噶爾,1
無庸議,1
至策,1
雖獻噶爾丹,1
齊海者,1
乃噶爾丹,1
相助,1
作惡,1
此輩,1
不便,1
容留,1
處應令,1
車,1
布木諾,1
遵前,1
差人,1
起解,1
從,1
辛丑,1
奉,1
皇太后,1
詣,1
盛京,1
謁陵命,1
皇長,1
子,1
多羅直,1
禔,1
皇,1
三子,1
多羅,1
誠,1
允祉,1
皇五子,1
允祺,1
皇七子,1
允祜漢籍,1
按,1
允祜當,1
祐,1
之誤,1
皇九子,1
禟,1
皇十子,1
允皇,1
十三,1
子允祥,1
隨駕,1
日,1
啟行,1
三家店,1
以故,1
一等,1
精奇,1
尼哈番,1
許世文子許,1
重琦襲,1
職,1
陞,1
右,1
通政,1
勵杜訥,1
太僕寺,1
卿,1
癸卯,1
遙亭,1
위기,0
