한자단어,빈도
饑,5
民,4
無,3
與,3
得,3
安南,3
俸,2
係,2
繼母,2
旨,2
著,2
為,2
阮福祿,2
朕,2
民生,2
行,2
賑,2
濟,2
以,2
截留,2
速,2
銀,2
夏,1
四月,1
壬午,1
朔享,1
太廟,1
上,1
親詣,1
行禮,1
吏部,1
題,1
鑲黃旗,1
拖,1
沙喇哈番,1
阿喇密,1
故,1
子弟,1
承襲,1
世職,1
應銷,1
其母,1
年老,1
無依,1
請給,1
半,1
嗣,1
後,1
均照,1
此例,1
若,1
不准,1
給予,1
亦,1
母,1
也,1
其,1
生母,1
一體給,1
令,1
兵部,1
議覆雲南,1
貴州,1
總督,1
甘文,1
焜,1
疏言,1
國人,1
因,1
獲罪,1
伊國來,1
投內,1
地查,1
本朝,1
屬國,1
既,1
有罪,1
逃來,1
不便,1
收留,1
應交還,1
處置,1
從,1
之,1
己卯,1
諭戶,1
部頃,1
因差,1
往,1
江南,1
郎中,1
禪塔海奏,1
事來京,1
面詢,1
休戚,1
據奏,1
淮揚,1
等,1
處,1
地方,1
水患,1
未消,1
人民,1
饉,1
流,1
移,1
前,1
雖,1
今,1
餬口,1
困窮,1
至,1
極聞此,1
情形,1
深切,1
憫,1
惻民為,1
邦,1
本,1
如斯,1
困苦,1
豈,1
可不,1
速行,1
拯救,1
今應,1
即行,1
差官,1
前往,1
賑濟,1
或,1
就近,1
漕米,1
或動,1
支何,1
項銀,1
兩糴,1
米給,1
散,1
爾,1
部,1
作,1
議,1
奏,1
癸未,1
上詣,1
太皇太后,1
皇太后,1
宮,1
問安,1
復,1
設,1
山西,1
雁平,1
巡道,1
河東守,1
道,1
缺戶部,1
遵旨,1
議覆淮,1
揚,1
應,1
發,1
六,1
萬,1
兩,1
待,1
食,1
甚,1
迫,1
益,1
漕糧,1
六萬石,1
并,1
各,1
倉米,1
四萬,1
石遣,1
侍郎,1
田逢,1
吉,1
并賢能,1
司官,1
二員會,1
同該,1
督撫,1
賑濟散,1
給務,1
使,1
沾,1
實,1
惠,1
副,1
軫,1
恤,1
之意,1
위기,0
