한자단어,빈도
兵部,4
有,4
中者,4
不,4
以,3
人材,3
人,3
等,2
者,2
若,2
不得,2
見用,2
朕,2
皆,2
為,2
中,2
山海,2
嗣,2
後,2
偷,2
刨,2
十一月,1
庚午,1
朔以,1
扎魯特,1
故多羅達爾漢貝,1
勒巴,1
達里,1
之子,1
畢,1
立克,1
土襲爵,1
戊辰,1
以科爾沁,1
故輔,1
國公圖,1
訥,1
赫之子,1
布尼襲,1
爵,1
辛未,1
諭大學士,1
考,1
武官,1
射箭,1
合例,1
方記冊,1
錄用,1
或,1
前,1
在,1
行間,1
顯著,1
勞績,1
考校,1
不合,1
例之故,1
遂,1
事屬,1
可,1
矜,1
已,1
屢,1
諭,1
旨且,1
射,1
而,1
優射,1
劣,1
可以,1
此,1
一概,1
論,1
也,1
執此,1
用人,1
則,1
優而有,1
勞者,1
終身,1
矣,1
又,1
聞,1
閱射,1
諸情,1
弊,1
其,1
飭,1
堂官,1
自是,1
以後其,1
嚴之其慎,1
之上,1
幸,1
南苑,1
行圍,1
議覆,1
御史,1
郭世隆,1
疏言,1
關城守,1
禦,1
章京,1
官,1
職司,1
稽察,1
每多,1
懈弛,1
失察,1
私參之例,1
請加,1
嚴定,1
處,1
分應,1
無庸議,1
上,1
曰,1
參禁絕,1
甚易,1
但,1
參為物,1
治病,1
有益,1
且,1
無,1
甚關,1
係,1
故,1
於,1
之,1
亦,1
未曾,1
一,1
正法,1
著,1
如部議,1
關守禦,1
官兵,1
停止,1
令,1
盛京,1
將軍管轄照,1
張家口例,1
一切,1
事件,1
送部定,1
奪,1
위기,0
