한자단어,빈도
宗室,5
賜,4
皇,4
等,3
上,3
之,3
從,3
宗人府,2
題,2
皇上,2
屢次,2
覺羅等,2
其,2
為,2
後,2
直隸,2
和,2
地方,2
進藏,2
軍務,2
子允,2
二月,1
戊戌,1
朔,1
祭,1
大社,1
大稷,1
遣,1
戶部,1
尚書,1
孫渣,1
齊行禮,1
六十年,1
來,1
教養,1
加恩,1
自親,1
王,1
以下,1
至,1
閒散,1
俱,1
以厚祿,1
貧苦者,1
之田,1
房奴,1
僕年,1
高者,1
御書,1
匾額,1
表揚,1
吉凶,1
事,1
特立,1
官庫,1
給銀,1
兩乏嗣者,1
特施,1
洪恩,1
之立,1
所以,1
各得,1
自立,1
恒產臣,1
請將,1
康熙,1
元年,1
起,1
豢養,1
教誨,1
所,1
頒,1
諭,1
并,1
恩賞,1
之處,1
逐一,1
開載,1
於,1
衙門建,1
碑刻,1
文永垂,1
萬世報,1
閒,1
刑部,1
各省,1
有,1
鹽,1
梟,1
就,1
撫,1
復,1
行販賣,1
私鹽者,1
應將,1
本犯,1
解部,1
充發,1
布多,1
烏闌古木,1
前,1
受撫,1
出結,1
專汛,1
兼,1
轄,1
各該,1
管官,1
俱照,1
失察,1
例議,1
處,1
丁酉,1
自,1
暢春園,1
回宮,1
命撫,1
遠大將,1
軍允,1
禵,1
率,1
前鋒統,1
領弘曙移,1
駐,1
穆魯斯,1
烏蘇,1
管理,1
糧餉,1
授都統,1
延信,1
平逆將,1
軍,1
率兵,1
以公策,1
旺諾爾布,1
副,1
都,1
統,1
阿琳,1
寶額,1
駙阿寶隨印,1
侍讀,1
學士常授,1
提督,1
馬,1
見伯,1
總兵,1
官,1
李麟,1
參贊,1
甲辰,1
巡幸,1
畿甸命,1
三子,1
碩誠親,1
王允祉,1
皇九子,1
固山,1
貝子,1
允,1
禟,1
十五,1
禑,1
十六,1
子允祿,1
二十,1
禕,1
隨駕,1
是,1
日,1
啟行,1
駐蹕,1
南苑,1
旌表,1
烈婦,1
李旺,1
山妻,1
屈氏,1
逼姦,1
不,1
投水,1
完節給,1
銀建坊,1
如例,1
위기,0
