한자단어,빈도
朕,8
大臣,6
於,6
時,5
虧空,5
等,4
及,4
皆,4
錢,4
兩,4
請,4
皇后,3
之,3
縣,3
官員,3
俱,3
曾,3
有,3
故,3
糧,3
各省,3
用兵,3
即,3
正項,3
以,3
不能,3
又,3
寬,3
摺,3
與,3
矣,3
直隸,2
趙,2
都,2
九卿,2
詹事,2
科道,2
天下,2
至,2
皇帝,2
以來,2
多,2
必,2
可,2
間,2
無,2
帑,2
各,2
兵丁,2
銀,2
如,2
軍,2
也,2
追,2
比,2
餉,2
可不,2
悞,2
奏,2
火耗,2
若,2
批發,2
緊要,2
賑,2
而,2
陝省,2
地震,2
糧朽,2
冬,1
十月,1
癸丑,1
朔享,1
太廟,1
遣,1
和,1
碩,1
簡親,1
王雅爾江,1
阿行,1
禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵,1
孝東陵仁,1
孝,1
孝昭,1
孝懿,1
陵,1
辛亥,1
以故,1
總督,1
一等,1
精奇,1
尼哈番,1
弘燮子,1
璧,1
襲職,1
旌表,1
直隸烈,1
婦,1
新安,1
李壤,1
妻辛氏,1
容城,1
李煥元,1
繼妻,1
孫氏,1
夫亡,1
自經,1
從容,1
就,1
義俱給,1
銀建坊,1
如例,1
甲寅,1
諭領,1
侍衛內,1
侍衛,1
八旗,1
統前,1
鋒統,1
領護,1
軍統領,1
副,1
統參領,1
大學士,1
學士,1
巡撫守,1
道,1
臨御,1
六十,1
餘載,1
年,1
古稀,1
太祖,1
高,1
幼時,1
見,1
三分之一,1
太,1
宗文皇帝,1
猶見,1
其半,1
世祖,1
章,1
全見,1
明萬歷,1
泰昌,1
天啟,1
崇禎,1
官員及,1
舊太監,1
亦,1
見者,1
凡事,1
留心,1
詢問,1
前朝,1
諸事知,1
甚悉,1
御極,1
嘗思事,1
變易,1
難,1
預定,1
惟,1
寬平,1
公正,1
因時,1
制宜,1
一切,1
未嘗,1
預執,1
已見,1
孔子,1
云寬則,1
得眾,1
信則,1
人任,1
焉,1
宵旰,1
憂勤,1
無刻,1
不以,1
民生,1
為念,1
凡,1
政事,1
利弊,1
推求,1
其故,1
近見,1
陝西,1
尤甚,1
其所,1
以致,1
此者,1
根源,1
蓋自,1
大兵,1
經行,1
處督撫,1
地方官,1
惟期,1
過伊,1
地方,1
便,1
畢事,1
因資助馬匹,1
盤費,1
衣服,1
食物,1
甚多倉,1
卒,1
可設,1
法勢,1
那,1
用庫,1
徹兵,1
又給,1
馬,1
匹,1
自藏,1
回來,1
之將,1
以及,1
沿途,1
所得,1
反多,1
是,1
官費用,1
動輒,1
萬金人,1
但,1
知,1
取用,1
而已,1
此等,1
銀兩,1
出自,1
何項,1
並無一人,1
問及,1
官之虧,1
空錢,1
糧者,1
已題,1
參離任,1
其虧,1
空銀,1
得,1
新,1
任官,1
不代,1
完此,1
項銀,1
兩終,1
無著落,1
之地,1
歷年,1
糧奏銷,1
悉,1
緩正,1
為,1
此,1
前,1
蕩,1
平三逆,1
原任,1
湖廣,1
布政使,1
徐惺所,1
四十,1
餘年,1
尚,1
清完,1
念,1
係,1
需,1
那用,1
將未,1
完銀,1
從,1
免蓋,1
緩則州,1
縣力,1
舒上,1
國帑,1
下,1
病,1
民力,1
去年,1
陝西督,1
撫題,1
參虧空,1
各官,1
將此,1
追出,1
充兵,1
後,1
不得,1
伊等,1
奈何,1
巡撫噶什圖,1
密奏,1
欲,1
加通省,1
完虧,1
空此,1
便謂,1
令加,1
徵若,1
不批,1
發又謂,1
此事,1
已,1
奏明,1
竟,1
自私,1
派,1
定例,1
私派,1
之罪,1
甚重,1
一項,1
特以,1
州,1
官供,1
應,1
甚,1
之外,1
略加,1
些微,1
以助常,1
俸,1
所,1
不足,1
原屬,1
私事,1
公然,1
如其,1
所請,1
聽,1
其,1
加添,1
則必致,1
一例,1
催徵將,1
肆無忌憚,1
所以,1
將噶什圖,1
申飭,1
第,1
陝西督撫,1
既,1
追比,1
不敢,1
撥,1
倘有,1
軍機,1
焉能,1
不致,1
遲,1
因交,1
議政,1
動戶,1
部庫,1
解送,1
饑,1
一事,1
自應,1
夏麥,1
無收,1
之後散,1
賑方,1
百姓,1
有益,1
今,1
每,1
三,1
四月,1
或,1
遇有,1
冰雹,1
或雨澤,1
愆期,1
借此,1
以為,1
青黃,1
不接,1
具題,1
冒,1
銷倉,1
穀,1
及至,1
五六月,1
時民間,1
乏食,1
倉中,1
已顆,1
粒無存,1
且,1
今年,1
因言倉,1
爛奏,1
蠲免,1
夫,1
何至,1
此皆州,1
縣官,1
借端,1
開銷,1
耳今,1
雖有,1
尤屬,1
特傳,1
集爾,1
面諭,1
其噶什圖,1
所奏,1
一,1
交,1
確議,1
具奏,1
위기,0
