한자단어,빈도
各,3
康熙,2
皇后,2
等,2
贍,2
什庫,2
之,2
二十年,1
辛酉,1
冬,1
十月,1
庚辰,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
孝陵仁,1
孝,1
孝昭,1
陵,1
上詣,1
太皇太后,1
宮,1
問安,1
頒,1
二十一年,1
時,1
憲,1
暦,1
丁丑,1
兵部,1
題耿昭忠,1
呈,1
稱家口,1
甚多難,1
以養,1
乞,1
照漢軍例,1
披甲,1
食糧,1
既,1
可,1
當差,1
効,1
力,1
又,1
可均,1
老幼,1
家口,1
應,1
如,1
所,1
請,1
編為,1
五佐,1
領令,1
在,1
京佐領,1
管轄,1
每佐領,1
下,1
設驍,1
騎校,1
一員小撥,1
四名,1
馬,1
甲,1
五十四,1
名步,1
軍撥,1
兵,1
十三名,1
此五佐領,1
俱,1
係,1
耿昭忠,1
耿聚忠,1
屬下,1
不便,1
分晰,1
應將,1
伊等,1
本身,1
一并,1
俱歸入,1
正黃旗漢,1
軍,1
旗下,1
從,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
九十七,1
辛巳,1
陞,1
前鋒,1
參領,1
達克薩哈為,1
鑲,1
白旗,1
蒙古,1
副,1
都,1
統,1
위기,0
