한자단어,빈도
平凉,7
等,4
太皇太后,3
宮,3
秦州,3
上,2
上詣,2
大將,2
軍貝勒,2
提督,2
陳,2
取定邊,2
固原,2
進取,2
郎中,2
為,2
考官,2
秋,1
七月,1
丁亥,1
朔享,1
太廟,1
親詣,1
行禮,1
皇太后,1
問安揚,1
威將,1
軍,1
阿密達,1
疏言逆賊,1
王輔臣,1
親領,1
精銳,1
及,1
逃寇,1
畢集,1
而慶陽,1
群盜,1
依山,1
結壘,1
臣,1
以,1
孤軍前,1
進恐,1
未易,1
奏功,1
乞,1
敕,1
董額,1
酌量,1
留兵,1
駐守,1
餘兵,1
盡會,1
并命,1
福及,1
鄂爾,1
多斯,1
兵急,1
以遏,1
賊,1
慶陽,1
之援臣,1
率,1
在,1
涇兵,1
出,1
白水,1
由,1
東面,1
庶易,1
為力,1
得,1
旨,1
兵貴,1
神速,1
機,1
不可,1
失,1
逆賊,1
聞,1
大兵,1
克取,1
正在,1
驚擾,1
我,1
兵宜,1
乘勝長,1
驅,1
攻取,1
將軍阿密,1
達,1
逗留,1
不前,1
殊屬,1
非宜前,1
已,1
添兵,1
近,1
總督,1
周有,1
德,1
又,1
運送,1
紅衣,1
礮,1
爾,1
當即,1
如勢,1
有,1
未便,1
可速,1
移會,1
會商,1
作何,1
夾剿,1
并,1
著,1
福速,1
將軍畢,1
力克,1
圖,1
急定,1
延安,1
移師,1
會剿,1
癸未,1
自,1
南苑,1
回宮詣,1
問安以,1
戶部,1
孫昌期,1
江南,1
鄉試,1
正,1
禮部,1
勞之辨,1
副,1
戊子,1
問安,1
위기,0
