한자단어,빈도
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
一百七十,2
等,2
年,2
分水,2
災額,2
賦有,2
上,2
地方,2
來,2
八,1
康熙,1
三十五年,1
丙子,1
十一月,1
甲寅,1
朔免,1
江南,1
泗州,1
八州,1
縣衛本,1
差,1
辛亥,1
駐蹕,1
湖灘,1
河朔,1
免直隸,1
獲鹿,1
二十七,1
州,1
縣本,1
差以,1
西路,1
出征,1
兵丁,1
勞苦,1
倒,1
斃,1
馬,1
一千二百,1
三十,1
四匹,1
免其,1
賠償,1
七,1
丁巳,1
命,1
增給,1
右衛兵,1
冬春,1
二季,1
糧草,1
諭理,1
藩院,1
鄂爾,1
多斯,1
多羅貝勒松,1
阿喇布,1
奏,1
請,1
於,1
察罕托,1
灰,1
以外,1
准其部,1
人捕,1
獵耕種,1
著,1
如,1
所,1
請行,1
厄魯特布,1
達里,1
降奏,1
稱噶爾丹見,1
存千餘,1
之兵,1
數日來,1
食用,1
困乏,1
天時,1
寒冽,1
潰散,1
逃亡,1
及,1
凍,1
餓,1
而,1
死者,1
甚多,1
又,1
火藥,1
軍器,1
遺亡,1
殆盡,1
其寨,1
桑諾爾布,1
亦,1
即日,1
率眾,1
降,1
矣,1
命遣,1
布達里,1
赴京,1
위기,0
