한자단어,빈도
之,4
上,4
地方,4
朕,4
等,4
人,4
皆,4
厄魯特,4
喀,4
皇后,3
駐蹕,3
與,3
台吉,3
厄魯特降,3
不,3
在,3
我,3
於,3
大,2
康熙,2
諭,2
軍伯費揚,2
必致,2
郡王,2
色冷,2
阿海,2
阿里,2
皇子,2
大臣,2
曰,2
彼,2
兩國,2
理曲,2
是,2
以,2
為,2
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
成仁,1
皇帝,1
實錄,1
卷,1
一百七十,1
七,1
三十五年,1
丙子,1
冬,1
十月,1
甲申,1
朔享,1
太廟,1
遣,1
皇太子,1
允,1
礽,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵仁,1
孝,1
孝昭,1
孝懿,1
陵,1
頒,1
三十六年,1
時憲歷,1
鄂羅音,1
布拉克,1
尚書馬,1
齊大將,1
古所,1
領軍士,1
甚為,1
勞苦,1
食用,1
缺乏,1
欲將,1
所用,1
牲口,1
發去,1
道路,1
遙遠,1
疲瘠,1
且,1
到,1
日,1
必遲,1
可遣,1
人往,1
尚書班迪,1
處取,1
殺,1
虎口,1
同等,1
處見,1
存銀,1
五千,1
兩遣,1
官送,1
至大將,1
古軍前,1
酌,1
買,1
皮,1
裘,1
牛羊,1
物給,1
從征,1
軍士命,1
喀爾喀多羅,1
雅等及,1
射射,1
畢上,1
率諸,1
射連中,1
五矢諸,1
屢,1
中喀爾喀及,1
蒙古,1
諸王,1
無,1
驚服,1
問喀爾喀多羅,1
喀爾喀厄魯,1
特,1
搆,1
兵,1
由,1
顧,1
諸,1
王,1
今日,1
喀爾喀厄魯特,1
直論,1
其事,1
向,1
來,1
貢獻本,1
朝之國,1
交惡,1
其曲,1
而,1
喀爾喀喀爾,1
先犯,1
厄魯特喀爾,1
其國為,1
所破,1
但,1
假代喀爾喀為,1
名進,1
我境,1
內,1
烏闌布,1
通之地,1
師所敗,1
已,1
誓,1
復,1
侵喀爾,1
矣,1
今,1
又,1
背,1
誓入,1
犯,1
邊汛,1
屯,1
克魯倫,1
地則,1
親統,1
六師滅,1
天道,1
昭然,1
毫,1
髮,1
不爽,1
天下,1
萬國,1
之主寧,1
有,1
偏,1
徇之理乎,1
喀爾喀王,1
及,1
跪,1
奏,1
蒙,1
皇上,1
伸明,1
大義,1
方知,1
致敗,1
之由實,1
所,1
自取,1
也,1
賜,1
扈,1
從,1
蘇爾達,1
阿蘭泰馬齊,1
蘇丹,1
等馬駒,1
各,1
一匹,1
癸未,1
海柳,1
圖,1
尚書班迪往,1
歸化,1
城遣,1
鄂爾,1
多斯,1
令,1
左翼,1
三旗,1
調兵,1
二百,1
至黃河,1
對岸,1
以待,1
諭理,1
藩院,1
喀爾,1
雅阿爾薩,1
闌衛寨,1
桑,1
戶口,1
著遷,1
達里岡,1
阿,1
喀爾喀扎,1
薩克車陵,1
扎卜,1
一同,1
安插,1
乙酉,1
胡虎,1
額爾奇,1
以正,1
藍旗,1
故,1
一等,1
精奇,1
尼哈番,1
索諾幕子,1
那本,1
渣布,1
襲職,1
위기,0
