한자단어,빈도
選授,5
違限,4
者,4
以,3
進士,3
三缺,3
三月,2
同知,2
淅川,2
駐,2
其,2
從,2
上,2
吏部,2
縣官,2
結之事,2
不,2
四月,2
定例,2
知縣,2
二,2
選八缺,2
貢監,2
捐納人員,2
丁卯,1
朔裁,1
河南,1
衛輝府,1
管河,1
缺將,1
河務,1
歸衛輝府,1
通判,1
兼理,1
添設,1
南陽府,1
分轄,1
鄧州,1
內鄉,1
新野,1
鎮平,1
五州縣,1
劄,1
專司,1
捕務,1
三等,1
阿思哈,1
尼哈番,1
胡圖克,1
故無應,1
襲之子,1
兄,1
那木僧,1
襲職,1
丙寅,1
回,1
南苑,1
戊辰,1
回宮詣,1
太皇太后,1
皇太后,1
宮,1
問安諭,1
州,1
遇易,1
曠日,1
遲延竟,1
完,1
結者,1
甚多,1
三,1
即,1
係,1
不能,1
稱職,1
應行,1
罷斥,1
疏,1
出身,1
之仕路,1
令,1
九卿,1
詹事,1
科道,1
會同,1
確議,1
具奏,1
尋議州,1
將易,1
遲延,1
結除,1
一月,1
二月,1
照舊,1
例處,1
分外,1
降三級,1
調用,1
革職,1
再查,1
出有,1
十缺,1
除,1
推,1
陞,1
缺外,1
其大,1
舉人,1
五,1
缺嗣後大,1
議將,1
缺舉,1
人,1
用者,1
庶,1
進士仕路,1
疏通,1
之,1
위기,0
