한자단어,빈도
總,3
巡撫于,2
無,2
下部,2
把,2
經制,2
禮部,2
十二月,1
丙午,1
朔廣東,1
總督,1
李棲鳳以,1
老疾,1
乞,1
休命,1
以,1
原官,1
致仕,1
乙巳,1
加廣西,1
時躍,1
都察院,1
右都御史,1
以遣,1
守備,1
袁文舉,1
招撫,1
安南,1
并,1
偽德陽,1
王功,1
也,1
戶科給,1
事中,1
柯聳,1
疏言白,1
糧向僱,1
民船,1
不,1
多派,1
今以,1
漕船,1
帶,1
運其費,1
半可節,1
省,1
至於,1
佐,1
貳,1
官押運,1
不能,1
彈壓,1
旗丁應,1
敕,1
漕臣,1
嚴加禁,1
戢,1
若,1
旗,1
丁,1
於,1
原領,1
工食,1
外妄立,1
名色,1
苛派,1
使費者,1
責令,1
糧道,1
就近,1
申禁,1
議,1
丁未,1
諭,1
兵部,1
武官,1
內營頭,1
千,1
曾經,1
効,1
力行,1
間,1
因原,1
未入,1
內,1
皆,1
品級殊,1
非激,1
勸,1
武臣,1
之意,1
以後千,1
總俱應入,1
內給,1
與,1
品級爾部,1
即,1
酌議,1
妥確,1
具奏,1
陞,1
左侍郎,1
沙澄為,1
尚書,1
廣西,1
時躍疏,1
報順治,1
十七年,1
分粵西九府,1
開墾,1
民田,1
一千五百,1
餘頃,1
屯田,1
五十七,1
頃有,1
奇,1
知之,1
위기,0
