한자단어,빈도
等,3
八旗,2
兵丁,2
之,2
人口,2
賣,2
爾,2
允,2
郡王,2
二月,1
丙申,1
朔,1
上詣,1
皇太后,1
宮,1
問安,1
乙未,1
命和碩,1
簡親,1
王雅爾江,1
阿掌,1
宗人府,1
事諭,1
都,1
統等,1
每人,1
所得,1
四十,1
斛,1
米,1
多者,1
適足養,1
贍,1
少者,1
食之不盡,1
必至售,1
與,1
其,1
自倉,1
運出,1
費腳價,1
而,1
復,1
行轉,1
不,1
若,1
計口,1
支放餘者,1
照時,1
價給,1
銀,1
於,1
有益,1
即,1
傳諭,1
戶部,1
又,1
諭,1
侍衛,1
武格,1
倉中,1
支放米,1
石惡,1
棍,1
及,1
偷,1
竊,1
人,1
甚多,1
可帶,1
領布庫,1
前往,1
嚴加訪,1
拏,1
尋訪,1
獲,1
三十七,1
人奏交,1
刑部,1
治罪,1
得旨,1
著將,1
看守,1
倉門,1
章京,1
重責,1
革退,1
丁酉,1
遣大學士,1
溫達,1
祭,1
先師,1
孔子,1
上幸,1
五,1
臺,1
山命,1
皇太子,1
礽,1
皇,1
三子,1
和,1
碩誠親,1
王允祉,1
皇八子,1
多羅貝勒允,1
禩,1
皇十子,1
多羅敦,1
允皇,1
十三,1
子胤祥皇,1
十四,1
子,1
固山,1
貝子,1
禵,1
隨駕,1
自暢,1
春園,1
啟行,1
是,1
日,1
駐蹕,1
房山,1
縣,1
直隸,1
巡撫,1
趙,1
弘燮,1
天津,1
總兵,1
官,1
杜呈泗來,1
朝命,1
多羅安,1
慤,1
馬,1
渾之子華,1
玘,1
襲爵,1
위기,0
