한자단어,빈도
公主,5
為,5
和,4
之,4
大臣,4
考官,4
文武,3
上,3
皇太后,3
副,3
大清,2
聖祖合,2
天弘運,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百,2
吏部,2
碩,2
溫憲,2
曰,2
朕,2
膳,2
送,2
柩,2
以,2
按察使,2
多爾濟,2
隄,2
九,1
康熙,1
四十一年,1
壬午,1
秋,1
七月,1
庚戌,1
朔享,1
太廟,1
遣,1
尚書席爾達,1
行禮,1
駐蹕,1
熱河聞,1
薨,1
日,1
晡,1
未進,1
膳扈,1
從諸,1
奏,1
皇上,1
聞,1
訃過,1
哀此,1
時尚,1
不,1
進膳,1
恐聖,1
躬太為,1
勞瘁,1
奏入,1
傳諭,1
係,1
已,1
嫁,1
女,1
尚可,1
寬釋,1
但,1
自幼,1
撫養,1
忽值,1
此變,1
傷悼弗勝,1
尚未,1
進,1
亦,1
何心,1
進食乎諸,1
復,1
固請,1
乃詣,1
宮視食,1
畢然後進,1
隨諭,1
領侍衛內,1
等,1
左右,1
兩翼,1
各派,1
一員,1
侍衛十人,1
回京,1
己酉,1
都察院,1
左,1
都御史,1
張睿為,1
陝西鄉,1
試正,1
廣東道,1
御史,1
吳甫生,1
郎中,1
陳,1
汝弼,1
江南,1
鄉試,1
正,1
工科,1
給事,1
中黃鼎,1
楫,1
陞,1
湖廣下,1
荊南道,1
許嗣興,1
廣東,1
司,1
喀爾喀土,1
謝圖,1
汗,1
敦多布,1
以庸劣,1
革退,1
命其,1
親叔,1
厄爾德尼,1
阿海,1
襲替,1
八,1
辛亥,1
命諸,1
皇子,1
及,1
諸臣,1
起行,1
河道,1
總督,1
張鵬翮,1
疏言山陽,1
外河,1
韓尹,1
二莊素,1
稱險,1
要茲值,1
伏,1
秋水,1
漲,1
根,1
浸,1
虛,1
隄岸,1
坍卸,1
危險,1
堪虞,1
請,1
急加,1
幫築,1
寬,1
厚,1
月,1
重,1
門,1
障,1
下部,1
議行,1
위기,0
