한자단어,빈도
康熙,2
太皇太后,2
大臣,2
傅弘烈,2
孔四貞,2
舒恕,2
十六年,1
丁巳,1
三月,1
丁丑,1
朔免,1
湖廣,1
江夏,1
等,1
十州,1
縣衛,1
十五年,1
分水,1
災額,1
賦有,1
差,1
丙子,1
上詣,1
宮,1
問安掌,1
鑾,1
儀衛事務內,1
侯桑格,1
坐事,1
革退,1
隨旗,1
行走,1
降鑾儀,1
使噶達,1
渾穆,1
成格,1
為,1
雲,1
麾使,1
以內,1
伯辛愈,1
掌鑾儀,1
衛事務,1
陞,1
冠軍使,1
托賴,1
西爾圖,1
為鑾儀,1
使,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
六十五,1
戊寅,1
遺,1
吏部,1
侍郎,1
覺羅舒恕,1
書,1
曰,1
孔,1
王女,1
曾,1
向,1
弘烈,1
言,1
無刻,1
不以,1
為念,1
若,1
降恩綸,1
赦,1
孫延齡,1
罪,1
封孔,1
四貞為,1
郡主,1
則,1
可以,1
成事,1
以聞,1
上,1
諭,1
兵部,1
抄錄,1
奏疏,1
并,1
移文發,1
督捕,1
理事,1
官麻勒吉,1
俾,1
招撫,1
위기,0
