한자단어,빈도
西安,7
都,6
和,5
副,5
之,4
滿洲,4
兵丁,3
協領,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百八十,2
朝,2
碩額,2
鄧其章,2
大臣,2
亦,2
來,2
孰為,2
未,2
捏,2
請,2
於,2
內,2
揀,2
八,1
康熙,1
五十九年,1
庚子,1
五月,1
丁卯,1
朔,1
巴林,1
多羅額,1
駙林,1
穆布來,1
丙寅,1
喀喇沁,1
多羅杜,1
楞,1
郡王,1
駙伊達,1
木札卜來,1
朝靖逆將,1
軍富寧安,1
疏言巴爾,1
庫爾軍前,1
見,1
駐,1
滿洲兵,1
二千,1
八百名,1
雖派,1
統晏布,1
統,1
管轄,1
但,1
晏布,1
非本處,1
係,1
漢,1
軍,1
統將,1
事平,1
日,1
回至,1
恐,1
不知,1
有功,1
無功,1
或,1
將並,1
効,1
力,1
濫行,1
報軍功,1
可定,1
每翼委署,1
統一員,1
稽察,1
兵則,1
將來,1
開報,1
軍功,1
庶,1
無,1
報情,1
弊,1
軍務,1
有益,1
如蒙,1
皇上,1
俞允,1
請將,1
軍中,1
所有,1
選開,1
列伏候,1
欽定,1
得,1
旨,1
交,1
與,1
議政,1
尋議,1
等議,1
覆應,1
如將,1
軍富,1
寧安所,1
將,1
滿洲協,1
領委署,1
統令,1
其,1
管轄至,1
內堪,1
以委署,1
統之人,1
即,1
著,1
富寧安,1
選委署,1
從,1
七,1
戊辰,1
科爾沁,1
碩達爾漢親,1
王,1
駙羅卜,1
臧滾布,1
위기,0
