한자단어,빈도
等,6
總兵,5
疏報,4
下部,4
和,3
副,3
都,3
餘,3
議敘,3
偽,3
之,3
兵部,2
賊,2
真定,2
官兵,2
兵,2
左侍郎,2
大將,2
軍,2
陳,2
擊敗,2
斬,2
康熙,1
十四年,1
乙卯,1
夏,1
四月,1
己丑,1
朔享,1
太廟,1
上,1
親詣,1
行禮,1
諭,1
自有,1
警即,1
遣,1
赴,1
楚,1
防守,1
已經,1
年,1
餘備,1
極勞苦,1
今,1
武昌,1
見,1
有,1
滿洲,1
蒙古,1
及撫標,1
城守,1
水師兵,1
官張,1
和善,1
令率,1
所部,1
仍,1
回,1
原汛,1
陞,1
吏部,1
勒德洪為,1
戶部,1
尚書,1
塞色,1
黑為,1
刑部尚,1
書定,1
遠平寇,1
碩安親,1
王岳樂,1
招撫,1
江西,1
奉新,1
都昌,1
冷口,1
南湖,1
西湖,1
處,1
偽官,1
九十一,1
員賊,1
一萬九,1
千八百,1
餘名,1
議敘岳樂,1
又,1
疏,1
報署,1
護軍統,1
領伯郎肅,1
統朱,1
喇禪署,1
統雅賴,1
阿喀尼,1
統領,1
水陸,1
進剿,1
湖寇,1
於,1
五桂寨,1
徐等處,1
殺,1
二萬有,1
獲船,1
九百,1
隻,1
恢,1
復,1
干縣,1
城得,1
旨嘉獎,1
奉命,1
碩康親,1
王傑書,1
耿逆下,1
騎,1
都尉,1
連登雲由,1
松溪,1
龍泉,1
徐尚朝,1
由,1
溫州,1
兩路入,1
犯處州,1
統馬哈達,1
三等,1
台吉,1
察,1
渾及,1
官,1
李榮,1
世凱,1
擒,1
參將,1
亮,1
三十四,1
員,1
戊子,1
命原,1
任大學士,1
巴泰,1
仍以,1
原銜,1
入閣,1
辦事以,1
翰林院,1
掌院,1
學士,1
熊賜,1
履為,1
武英殿,1
大學士,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
五十三,1
庚寅,1
寧夏,1
官陳福,1
叛賊,1
盤踞,1
定邊,1
花馬二城出,1
犯興,1
武營,1
遊擊,1
熊虎,1
偽遊擊,1
雷普,1
甘肅,1
巡撫,1
花善,1
西寧,1
官王,1
進寶兵,1
抵蘭州,1
逆賊,1
出犯,1
王進,1
寶擊敗,1
之下,1
部議,1
敘,1
위기,0
