한자단어,빈도
等,7
錢,6
之,4
糧,4
俱,4
効,4
河工,4
巡撫,3
從,3
趙,3
九卿,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百七十,2
南苑,2
以,2
陞,2
陳,2
田廣運,2
員,2
徵收,2
居官,2
於,2
火耗,2
巡撫時,2
清楚,2
總督,2
遵旨,2
熊詔,2
刑部,2
在,2
原,2
行走,2
二,1
康熙,1
五十六年,1
丁酉,1
夏,1
四月,1
乙酉,1
朔享,1
太廟,1
遣領,1
侍衛內,1
大臣,1
公海,1
金行,1
禮上,1
自,1
回駐,1
暢春園詣,1
皇太后,1
宮,1
問安,1
江南,1
蘇松,1
水師,1
總兵,1
官,1
胡駿,1
以病,1
乞,1
休允,1
甲申,1
上,1
駐蹕,1
刑部侍郎,1
阿錫鼐,1
署理,1
倉,1
塲,1
總,1
督,1
事,1
務,1
贊,1
禮,1
郎,1
三,1
泰特,1
太,1
常寺卿,1
提督,1
四譯館,1
太常寺,1
少卿,1
王盛,1
周為,1
太僕寺,1
卿,1
一,1
丁亥,1
福建,1
璸,1
題,1
惠安,1
縣,1
知縣,1
十二,1
有方,1
聲名,1
好,1
懇聖恩,1
破格,1
鼓舞,1
吏治,1
民生,1
大有裨益,1
上諭,1
大學士,1
曰,1
此奏,1
甚善,1
惟少加,1
百姓,1
易,1
輸納,1
前馬,1
齊任,1
山西,1
張鵬,1
翮,1
任,1
浙江,1
蔣陳錫任,1
山東,1
亦,1
外省,1
好少加,1
糧斷,1
不,1
至,1
缺欠,1
也,1
著該,1
部議,1
敘大學士,1
以陳璋,1
鈔,1
寫,1
記注,1
之事問,1
稱,1
起居注,1
事關,1
機務陳璋,1
將去,1
歲,1
十二月,1
所下,1
之旨,1
至今,1
年,1
三月,1
復,1
行鈔,1
閱斷,1
非無故,1
應交,1
與,1
嚴加,1
治罪,1
得旨,1
璋,1
寬,1
免交,1
著革職,1
仍,1
處,1
力,1
查,1
河道,1
世顯,1
動用,1
糧數,1
目繕,1
摺,1
呈覽,1
并,1
議現,1
力陳思佑,1
八十九,1
人及,1
力之人,1
應行,1
該,1
督查,1
有,1
無,1
用人,1
盡行發,1
回嗣後情,1
願,1
力人,1
停,1
其,1
發往,1
위기,0
