한자단어,빈도
等,8
之,6
喇嘛,6
我,6
青海,4
地方,4
官兵,4
大,3
諭,3
台吉,3
什巴,3
達賴,3
璧,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
成仁,2
皇帝,2
實錄,2
卷,2
八月,2
二郎,2
敕,2
諸,2
至,2
堪布,2
俟,2
圖爾,2
於,2
而,2
大臣,2
內,2
大將,2
左,2
都御史,2
于,2
成龍,2
運米,2
各歸本汛,2
陞,2
所,2
按察使,2
一百七十,1
五,1
康熙,1
三十五年,1
丙子,1
甲申,1
朔,1
先是,1
上命員外,1
保,1
齎,1
往,1
是,1
保奏言臣,1
之察罕托羅海,1
以部發,1
印文,1
示達賴,1
所遣,1
管理,1
事善,1
巴陵,1
又告,1
以擊敗,1
噶爾丹,1
之事,1
言,1
此事,1
不得,1
獨主其議,1
同來,1
會盟,1
定議,1
再,1
覆,1
七月,1
初八,1
日扎,1
三十一,1
俱到,1
盟,1
所以,1
檄文,1
授之扎,1
圖爾言噶爾丹,1
殺,1
鄂,1
齊爾圖,1
汗取,1
屬裔,1
與,1
亦,1
有,1
讎,1
但噶爾丹,1
女,1
嫁,1
博碩克,1
圖濟,1
農之子,1
乃告,1
結姻,1
者,1
俱達賴,1
之徒,1
啟聞,1
視其言,1
何如,1
遵依而行,1
非,1
可任,1
之意,1
覆奏,1
上命,1
議政,1
等會議,1
尋議,1
應令扎,1
將達賴,1
作何,1
定奪,1
處備,1
文覆部,1
並將,1
此等,1
情由,1
增入,1
從,1
商南,1
多爾濟,1
曰,1
軍,1
駐扎善,1
巴王,1
汛界,1
正在,1
有事,1
之際爾,1
可,1
乘,1
驛,1
往會,1
軍伯費揚,1
古約,1
駐扎,1
之處,1
著伯費揚,1
古豫遣,1
人,1
檄,1
知命,1
所統,1
新,1
提督,1
岳,1
昇,1
龍來京命,1
以科圖,1
存米,1
除給,1
黑龍江將,1
軍薩布素,1
外餘交,1
運,1
貯察罕諾爾,1
料理,1
完畢,1
回京,1
命肅州,1
總兵,1
官,1
潘育龍,1
赴京,1
癸未,1
諭議政,1
副,1
都,1
統祖良,1
報稱,1
臣,1
赴,1
納喇特,1
不料,1
六月,1
十八,1
夜,1
遭大風雨,1
牲畜,1
凍斃,1
千餘頭,1
巴罕,1
厄,1
里根,1
以,1
候,1
近者,1
侍讀,1
學士,1
喇錫報,1
稱噶爾丹,1
由,1
翁,1
金之路,1
去,1
據,1
此,1
恐祖良,1
運之米,1
被,1
其,1
侵掠,1
著差,1
理藩,1
院賢能,1
筆帖式,1
一員乘,1
驛速,1
往祖良,1
所將,1
此米,1
支給,1
口,1
糧外,1
焚,1
所餘之米,1
作速,1
一百七十四,1
乙酉,1
廣東肇高,1
廉羅道,1
崔俊為,1
雲南,1
司,1
위기,0
