한자단어,빈도
朕,11
之,8
為,7
皇太子,7
有,6
不,6
於,4
大臣,3
無,3
豈,3
未,3
太子,3
能,3
來,3
矣,3
長,3
以,2
趙,2
係,2
礽,2
俱,2
預立,2
亦,2
人,2
學問,2
後,2
不易,2
任用,2
時,2
立,2
不知,2
凡人,2
復,2
不可,2
二月,1
己酉,1
朔,1
戊申,1
諭理,1
藩,1
院班禪,1
胡土克圖,1
人安靜,1
熟諳,1
經典,1
勤修,1
貢職,1
初終,1
不倦,1
甚屬,1
可嘉,1
著照,1
封達賴,1
喇嘛,1
之例,1
給以,1
印冊,1
封為,1
班,1
禪額爾得尼以,1
左,1
副,1
都御史,1
王企,1
埥,1
刑部,1
右侍郎,1
原任,1
內閣,1
學士,1
兼禮部,1
侍郎,1
舒蘭補,1
原官,1
庚戌,1
諭領,1
侍衛內,1
大學士,1
九卿,1
等,1
申喬陳奏,1
為國本,1
應行,1
冊立,1
自幼,1
讀書,1
凡事,1
留意,1
纖悉,1
遺况,1
建儲,1
大事,1
忘懷,1
但關,1
甚重,1
可,1
輕立者,1
昔立,1
允,1
時索額,1
圖懷私,1
倡議,1
凡,1
服御,1
諸物,1
用黃色,1
所定,1
一切,1
儀注,1
幾,1
與,1
相似,1
驕縱,1
之漸,1
實由,1
此索額,1
圖誠本,1
朝,1
第一,1
罪人,1
也,1
宋仁宗,1
三十年,1
立太子,1
我,1
太祖,1
皇帝,1
並未,1
太宗皇帝,1
漢唐,1
以來,1
幼,1
沖,1
尚,1
保無事,1
若,1
年長,1
其,1
左右群,1
小結,1
黨營,1
私鮮,1
無事者,1
非聖人,1
誰,1
過安得,1
有克,1
盡子,1
道,1
如武,1
王者,1
今眾,1
皇子,1
見識,1
但,1
年,1
俱長,1
成,1
已經,1
分封,1
其所屬,1
人員,1
未有,1
各庇護,1
其主者,1
即使,1
立之能,1
保將,1
無事乎,1
且,1
君難,1
臣,1
古來,1
人君,1
窮兵,1
黷,1
武者,1
崇尚,1
佛,1
老者,1
名,1
法者,1
御極,1
五十,1
餘年,1
朝乾夕惕,1
上念,1
祖宗,1
遺緒,1
重下念,1
臣民,1
仰望,1
殷乾綱,1
獨斷,1
柔遠,1
能邇,1
體恤臣,1
庶毫,1
私心,1
當吳,1
三桂,1
叛亂,1
已,1
失八省勢,1
幾危,1
灼知,1
滿漢,1
蒙古,1
之心,1
各加,1
勵精,1
圖治轉,1
危為,1
安是,1
以數,1
十年,1
海寧靖,1
今欲立,1
必能,1
心為,1
心者,1
方可,1
宜輕舉,1
即,1
臣僚,1
為國,1
為民念茲,1
在,1
茲,1
先,1
憂後樂者實,1
得,1
之為,1
國本,1
立非,1
其人關,1
匪,1
輕,1
將允,1
從,1
幼教,1
訓,1
迨,1
成變,1
暴虐,1
無所,1
不為,1
忠孝,1
不識,1
廉恥,1
行事,1
乖戾,1
可言,1
者,1
推其,1
故,1
皆,1
由,1
瘋,1
狂成,1
疾,1
迷惑,1
所致,1
此疾有,1
二十,1
餘載,1
醉後傷,1
人醒,1
知悔,1
伊似,1
醉,1
不醒,1
所為,1
過惡身,1
自知,1
伊之儀,1
表及,1
才,1
技俱有,1
可觀,1
今,1
一,1
至於,1
此非,1
瘋狂,1
而何,1
自廢,1
而,1
立以,1
尤,1
加意,1
教訓,1
心血,1
耗盡,1
因伊狂,1
疾終,1
痊愈,1
故又行,1
廢黜,1
孟子,1
云,1
父子,1
之間,1
不責善,1
責善則,1
離離則,1
不祥,1
莫大焉,1
大學云人,1
莫知其,1
子,1
惡蓋父,1
子嚴,1
寬,1
誠為,1
難事,1
如,1
方能,1
處置,1
得宜,1
耳爾諸,1
各有子,1
幼時,1
猶,1
可教訓,1
及其,1
成一誘,1
黨類,1
便,1
各,1
有所,1
拘制,1
事未,1
可輕定,1
特,1
召集,1
爾眾,1
明示,1
意,1
申喬,1
所奏,1
摺,1
著,1
發還,1
위기,0
