한자단어,빈도
康熙,7
之,4
錢,4
朕,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
上詣,2
皇太后,2
宮,2
為,2
四川,2
四省,2
民生,2
廣西省,2
糧,2
及,2
地丁,2
如,2
者,2
一百六十,1
三十二年,1
癸酉,1
八月,1
壬申,1
朔,1
庚午,1
問安,1
一百五十,1
九,1
甲戌,1
問安諭,1
戶部,1
撫御,1
寰宇,1
早夜,1
孜孜,1
惟以,1
實,1
惠及,1
民,1
俾,1
登康,1
阜,1
念,1
廣西,1
貴州雲南,1
俱,1
屬邊,1
地,1
土壤,1
磽,1
瘠,1
艱苦,1
與,1
腹內,1
舟車,1
輻輳,1
得以,1
廣資生,1
計者,1
不同,1
時切,1
軫,1
懷歷,1
歲,1
以來,1
屢,1
施恩,1
卹,1
十六年,1
通省,1
十七年,1
十八年,1
民欠,1
糧貴州省,1
二十二年,1
秋冬,1
二十三年,1
春夏,1
又,1
貴州,1
二省,1
二十五年,1
未,1
完及,1
二十六年,1
應徵錢,1
糧雲南省,1
二十七年,1
以前,1
屯地積,1
欠,1
糧俱經,1
次第,1
蠲,1
豁茲念育民之道,1
無,1
寬,1
賦,1
矧,1
邊省,1
地方,1
非再沛,1
優恤,1
之恩則,1
閭,1
閻無由,1
充裕,1
所有,1
三十三年,1
應徵,1
銀米,1
著,1
通行,1
蠲免,1
仍,1
行文,1
該督,1
撫遍,1
加曉諭,1
令人,1
沾,1
實澤以,1
稱,1
加惠,1
遠省,1
至意,1
如有,1
不肖,1
有,1
司,1
借端,1
朦混,1
私自,1
徵收,1
該督撫,1
指名,1
奏劾,1
從重,1
治罪,1
爾部,1
即,1
遵諭行,1
兵部,1
議覆廣西,1
提督,1
李林盛,1
疏言思恩府,1
所屬,1
西隆,1
州,1
西林,1
縣鎮安府,1
泗城,1
土府,1
五城,1
瘴毒,1
較,1
南太慶,1
三府,1
尤甚,1
營員,1
不服水土,1
多嗣後思恩,1
等,1
五處,1
守備,1
缺出,1
會同,1
總督將,1
年,1
滿候,1
推守備,1
之千總,1
揀,1
選保題,1
應,1
所,1
請,1
從,1
위기,0
