한자단어,빈도
府,4
為,4
諸王,3
陞,3
年幼,2
曰,2
之,2
爾,2
等,2
若,2
在,2
奉天,2
府尹,2
總兵,2
官,2
學士,2
宗人府,2
丞,2
左,2
都御史,2
三月,1
壬子,1
朔諭,1
聞爾等恃威,1
行事,1
豈果,1
有所,1
利耶夫,1
無益,1
之威,1
逞,1
何用,1
皆,1
朕,1
懿,1
親人,1
自,1
敬畏,1
至於,1
所屬,1
在外,1
官員,1
原為,1
國家治,1
事理,1
民爾,1
勒索,1
其財物,1
彼何,1
所取,1
而,1
應,1
奉耶宜,1
以時,1
嫻習,1
騎射暇則,1
讀書,1
毋徒,1
溺,1
於,1
嬉戲,1
也,1
又,1
諭,1
和,1
碩安親,1
王岳樂,1
中,1
以齒則,1
高以,1
行則,1
長,1
率意,1
妄為爾,1
其訓,1
飭,1
王印祚,1
大理寺,1
卿,1
漕運,1
總督帥,1
顏保丁母,1
憂命,1
任,1
守制,1
辛亥,1
以原,1
任廣東,1
右路,1
水師,1
杜輝,1
雲南永北,1
癸丑,1
以,1
翰林院,1
掌院,1
折庫,1
納熊,1
賜,1
履侍,1
讀學士,1
傅達禮,1
宋德,1
宜史,1
大成,1
侍講,1
李仙根,1
侍讀,1
張貞生,1
嚴,1
我斯,1
修撰,1
蔡啟,1
僔,1
編修,1
孫在,1
豐俱充,1
日,1
講官,1
楊永寧為,1
都察院,1
副,1
太,1
常寺卿,1
上官,1
鉝,1
僉,1
陳,1
一炳為,1
鑲,1
白旗,1
漢軍副都統,1
朱延禧,1
漢軍都統,1
위기,0
