한자단어,빈도
等,5
軍,4
與,4
賊,4
蘇虎濟,4
和,3
簡親,3
統兵,3
大將,3
大兵,3
上詣,2
太皇太后,2
宮,2
遣,2
一支,2
逆賊,2
軍安親,2
追剿,2
大,2
俟,2
之,2
王,2
平定,2
至,2
鎮遠,2
雲貴,2
事宜,2
兵部,2
左侍郎,2
中,2
民一無所見,2
立營,2
諭,2
大臣,2
貝勒察尼,2
馬,2
一千匹,2
康熙,1
十八年,1
己未,1
九月,1
癸巳,1
朔,1
問安喀爾,1
喀,1
墨爾根,1
台吉,1
遣使,1
進九白,1
年,1
貢宴,1
賚,1
如例,1
壬辰,1
問安揚,1
威大將,1
碩,1
王喇布,1
疏言臣,1
探得安親,1
王大兵,1
已克,1
武岡賊,1
寇敗,1
遁,1
故臣,1
烏喇寧,1
古塔,1
兵,1
還京臣,1
駐,1
劄,1
東安縣,1
以將,1
印信,1
給與,1
都,1
統穆,1
占令,1
其,1
率兵,1
駐新寧,1
候旨,1
上諭,1
既敗,1
王等宜,1
隨後速,1
追,1
王共破,1
寇,1
乃,1
不行,1
反,1
勒兵,1
新寧,1
以致,1
軍機,1
悞,1
理應,1
嚴加,1
處分,1
但,1
今方,1
進剿,1
回師,1
日察議,1
王其,1
速率,1
兵士,1
往會安親,1
靖州,1
沅州,1
諸處,1
日,1
定議,1
以聞調,1
楊永寧為,1
吏部,1
管,1
右侍郎,1
事,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
功德,1
成仁,1
皇帝,1
實錄,1
卷,1
八十三,1
甲午,1
以侍,1
講學士,1
崔蔚林,1
充日講,1
起居注,1
官,1
奉命,1
碩康親,1
王傑,1
書疏,1
報偽,1
總兵,1
張,1
文魁,1
投,1
誠,1
下部,1
知之安塘,1
筆帖式,1
報大將,1
軍貝勒察尼遣署,1
前鋒,1
統領,1
偵視辰,1
龍關,1
勢,1
還言辰龍,1
關路徑,1
堙,1
塞,1
甚固,1
河渠,1
畢涸,1
不可,1
上,1
今賊,1
勢大敗,1
正在,1
摧破凡,1
為將,1
者,1
各宜,1
盡心,1
効,1
力,1
乘賊,1
無措,1
即行,1
速靖,1
地方,1
武岡州楓,1
木嶺,1
係,1
辰,1
龍,1
關後路,1
必自震動,1
偵視,1
不探,1
聽,1
確音,1
遽,1
報賊,1
復,1
云,1
不能,1
規避,1
退,1
縮殊,1
為,1
不合,1
其速,1
取辰龍,1
關前,1
兵會共議,1
進定,1
以聞,1
又,1
議政王,1
以,1
內,1
廄,1
太僕寺,1
頒給,1
進,1
取辰州,1
위기,0
