한자단어,빈도
等,4
提督,3
或,3
不能,3
衙門,3
之,2
於,2
諭,2
侍郎,2
奏,2
隨,2
行人,2
名題,2
吏部,2
仍,2
蠹,2
街道,2
小民,2
康熙,1
十九年,1
庚申,1
五月,1
己丑,1
朔,1
上詣,1
太皇太后,1
皇太后,1
宮,1
問安湖,1
廣陣亡,1
正藍旗,1
阿達,1
哈哈,1
番,1
圖,1
赫德,1
鑲,1
白旗,1
驍騎,1
校珍,1
特喪,1
至,1
遣,1
一等,1
侍衛,1
鄂七爾羅奇,1
往,1
奠之,1
戊子,1
福建,1
水師,1
萬,1
正色,1
疏言,1
閩省,1
患海,1
甚,1
山,1
防守,1
之宜,1
水重,1
陸海澄,1
廈門浯嶼,1
金門,1
圍頭,1
海壇,1
平海,1
定海,1
烽火,1
門日,1
湖獺,1
窟永寧,1
銅山,1
南澳,1
十四,1
處,1
孤,1
懸,1
海上,1
或濱,1
海要,1
衝若,1
以兵,1
三萬人,1
設鎮,1
分防,1
不時,1
巡緝則,1
賊,1
肆犯,1
我兵,1
得以,1
乘機,1
滅寇,1
矣,1
上,1
海防,1
設兵,1
所關,1
最要,1
令,1
兵部,1
溫代,1
前往,1
會同,1
尚書介山,1
吳努春及,1
總督,1
巡撫,1
親詣,1
諸處,1
詳,1
閱定議,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
八十九,1
庚寅,1
雲,1
南巡,1
撫伊闢,1
請將,1
員,1
坐,1
補上,1
大學士,1
曰,1
此等,1
坐名,1
員果,1
堪用者,1
亦,1
復,1
何害,1
乃,1
一時,1
倉,1
卒,1
請,1
往往,1
盡當,1
如,1
知府,1
知縣,1
官俱將,1
此輩補,1
授徒,1
悞,1
地方,1
此後坐,1
補,1
各員,1
槩,1
為,1
停止,1
照例,1
銓,1
補諭,1
衙門致,1
治安,1
民之道,1
首,1
在,1
懲戒,1
貪,1
嚴禁,1
科派,1
而後積,1
弊,1
可清,1
閭,1
閻不擾,1
近見,1
役,1
詐索,1
害民,1
又,1
聞,1
步兵,1
五城,1
司坊,1
巡捕,1
營等,1
各官,1
潔己,1
奉公,1
恪,1
遵法紀,1
縱容,1
衙役,1
朘,1
削,1
沿習陋,1
規科斂,1
行戶,1
借端,1
挾詐,1
官役,1
分肥,1
肆意,1
橫行,1
無辜,1
受害,1
種種,1
弊端,1
深可,1
痛恨,1
向來,1
雖經,1
嚴禁定,1
有,1
處分,1
之例,1
但,1
恐,1
未能,1
悉知,1
被,1
奸徒,1
擾害,1
應,1
再加,1
嚴飭,1
務令家,1
喻戶曉以,1
副,1
朕,1
安全,1
生民,1
至意,1
위기,0
