한자단어,빈도
駐,3
請,3
吏部,2
下東,2
仍,2
成都,2
已故,2
而,2
者,2
敕,2
以便,2
五月,1
癸酉,1
朔,1
議覆,1
四川,1
總督,1
李國英,1
疏言,1
逋,1
誅,1
巨寇,1
環伺,1
於,1
地方,1
若,1
僻,1
在,1
西偏,1
去,1
夔,1
東,1
三千里,1
鞭長,1
難,1
及查,1
重慶居,1
蜀,1
之中,1
容臣,1
率,1
領兵,1
馬,1
暫,1
重慶緩,1
急,1
可以,1
就近,1
調度,1
待,1
底定,1
另移,1
應如,1
所,1
從,1
之,1
己巳,1
吏科給,1
事中,1
周明,1
新,1
疏言查,1
大選,1
官員內,1
有,1
多年,1
猶然,1
選授,1
各撫將,1
在籍,1
候選,1
各官,1
查明,1
報部,1
扣選有,1
已成,1
進士,1
以,1
舉人選,1
授者,1
禮部,1
著,1
曾經,1
揀,1
選之舉,1
人,1
復,1
中,1
進士者,1
開送,1
彼此,1
詳查,1
下部,1
議行,1
甲戌,1
贈山東,1
殉難陽,1
穀,1
縣,1
知縣,1
李可愛為,1
按察使,1
司僉事,1
廕,1
一子入,1
監讀,1
書予,1
祭葬,1
如例,1
위기,0
