한자단어,빈도
駐蹕,3
下部,3
為,3
等,2
真,2
安州,2
得,2
靳輔,2
請,2
上,2
所屬,2
右侍郎,2
副,2
考官,2
康熙,1
二十年,1
辛酉,1
五月,1
癸丑,1
朔上,1
三河,1
縣東,1
山西,1
提督,1
周卜世,1
疏報,1
遵義賊,1
兵,1
肆亂臣,1
遣,1
總兵,1
官,1
李師膺,1
遊擊,1
張所元,1
率兵,1
往剿,1
有,1
偽知州,1
金仕俊仁,1
懷縣,1
偽,1
知縣,1
吳逢,1
聖,1
相繼,1
投誠遂,1
復,1
及仁,1
懷綏陽,1
桐梓,1
三縣,1
旨嘉獎,1
議敘,1
陜,1
西,1
巡撫,1
鄂愷疏,1
報慶陽,1
土寇,1
耿飛,1
投,1
誠,1
知之,1
河道,1
總督,1
疏言臣,1
前,1
大修,1
黃,1
河限,1
三年,1
水歸,1
故道,1
今限滿,1
而,1
水猶未,1
歸,1
一應,1
大工,1
細冊,1
尚未,1
清造,1
議處,1
旨,1
著革,1
職令,1
戴,1
罪督修,1
壬子,1
奉,1
太皇太后,1
回鑾親,1
扶,1
登輦行,1
數步,1
乃,1
乘馬,1
隨行,1
薊州,1
七里,1
峰,1
村東,1
轉戶部,1
覺羅沙賴,1
左侍郎,1
陞,1
左,1
都御史,1
科爾坤,1
戶部,1
以戶,1
科給,1
事中,1
孫蕙,1
福建,1
鄉試,1
正,1
吏部,1
主事,1
劉始,1
恢為,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
九,1
十五,1
甲寅,1
通州,1
崇閣,1
廟,1
南,1
위기,0
