한자단어,빈도
總督,3
戶部,2
和,2
得,2
卿,2
原任,2
金光,2
前,2
不能,2
封疆,2
收藏,2
以,2
康熙,1
十六年,1
丁巳,1
秋,1
七月,1
丙子,1
朔享,1
太廟,1
上,1
親詣,1
行禮,1
乙亥,1
上詣,1
太皇太后,1
皇太后,1
宮,1
問安,1
先是,1
左侍郎,1
班迪差,1
審揚,1
威大將,1
軍,1
碩,1
簡親,1
王喇布,1
等,1
吉安,1
失利,1
一案,1
以徇庇命,1
降二級,1
調用,1
至,1
是,1
吏部,1
推補,1
詹事府,1
少詹事,1
旨班迪著,1
以世職,1
隨旗,1
上朝,1
陞,1
少,1
詹事,1
佛倫為,1
光祿,1
寺,1
郎中,1
席蘭太為,1
太僕寺,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
六十七,1
丁丑,1
廣東,1
廣西,1
祖疏言臣,1
窺察眾,1
情多,1
有,1
猜疑,1
隨將臣,1
兩廣關,1
防,1
暫行,1
秘藏,1
託,1
言,1
失去,1
今,1
雖用,1
原藏關,1
防為,1
信綏輯,1
人心,1
然受,1
兩粵重,1
寄,1
預籌,1
保固,1
一旦,1
被,1
陷貽誤,1
臣罪,1
難,1
逭,1
旨,1
祖身膺,1
兩粵,1
重任,1
保守,1
致,1
地方,1
陷賊,1
前奏,1
關防,1
已,1
失今,1
又,1
稱,1
如果,1
具題,1
失印,1
之時,1
何不,1
此情,1
密奏,1
觀此,1
明屬,1
巧飾本,1
應革職,1
從重,1
治罪,1
念,1
其,1
與,1
平南王,1
尚之信,1
密謀,1
反正,1
復,1
定粵東,1
著革職,1
仍,1
留,1
戴罪,1
圖功,1
故,1
二等,1
阿思哈,1
尼哈番,1
碩格色,1
之子,1
舒泰,1
襲職,1
위기,0
