한자단어,빈도
地方,5
朕,5
所,4
等,4
中,3
之,3
於,3
以,3
官兵,3
俟,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
大臣,2
請,2
防守,2
上,2
諭,2
大學士,2
曰,2
鐵索橋,2
是,2
亦,2
與,2
雲南,2
貫鐵索,2
堅固,2
耳,2
其,2
考試,2
人,2
兵部,2
進征,2
紅苗,2
陣亡,2
被傷,2
二百,1
二十六,1
康熙,1
四十五年,1
丙戌,1
秋,1
七月,1
丙辰,1
朔享,1
太廟,1
遣,1
內,1
鄂齊,1
禮行禮,1
甲寅,1
旌表,1
山西,1
烈婦,1
王氏,1
拒姦,1
殞命給,1
銀建坊,1
如例,1
工部,1
議覆,1
四川,1
巡撫能,1
泰疏言,1
瀘河安樂,1
建鐵索橋,1
告成,1
移化,1
林營,1
沈村,1
千總一員兵,1
一百名,1
鎮守應,1
如,1
往達賴,1
喇嘛,1
塗中,1
甚多,1
以安樂,1
如彼處,1
建鐵索,1
橋然,1
此處,1
之橋,1
不同,1
兩,1
石崖,1
建橋,1
極其,1
今安樂,1
立,1
石柱,1
為橋,1
久之,1
恐,1
未必,1
移兵,1
之處,1
著照,1
該,1
撫,1
請行,1
翁牛特,1
多羅達爾漢,1
戴,1
青貝勒額爾特布,1
鄂齊爾,1
來,1
朝,1
二百二十五,1
丁巳,1
諭大學士,1
馬,1
齊,1
自親,1
政以,1
來斷,1
不,1
許人懷,1
挾私,1
讎,1
互相,1
陷害,1
三四十年,1
間,1
無,1
互訐,1
之事此,1
一端,1
心,1
頗,1
為,1
善,1
凡,1
誣陷,1
人及,1
攻城,1
屠戮,1
人者,1
縱,1
使,1
其身,1
倖免,1
禍子,1
孫斷乎,1
不昌,1
近觀,1
貪官,1
受報,1
復,1
如是,1
從,1
前督撫,1
如出,1
盡美,1
皆,1
貪故,1
其子,1
孫極,1
貧困,1
不能,1
自存,1
或,1
有,1
學道,1
不公,1
而,1
生之子,1
凡書,1
讀過,1
即,1
忘,1
並有,1
瘖,1
啞者,1
天道,1
甚,1
可畏,1
也,1
前次,1
時,1
有所,1
素知,1
考,1
恐使,1
知之則,1
必取,1
故不以,1
告人,1
凡人,1
功名,1
繫,1
去取,1
但,1
欲,1
秉公,1
尚以,1
孤寒,1
抱屈,1
為念,1
試官,1
何不,1
一計,1
及,1
此乎,1
議覆原,1
任雲南,1
貴州,1
總督今,1
陞,1
戶部,1
侍郎,1
巴錫請,1
恤,1
一案,1
應,1
該督分,1
別議,1
奏,1
之後再議,1
席爾達,1
所奏,1
極明何,1
督撫,1
具題,1
遲延,1
日月,1
彼時督撫,1
俱,1
已,1
更換,1
若,1
伊等,1
分別,1
議奏,1
其事,1
必致,1
遲久,1
不得,1
沾,1
實惠,1
矣,1
著將,1
堂官,1
嚴飭,1
行,1
위기,0
