한자단어,빈도
等,5
大臣,3
上,3
內,2
王隆禧,2
親臨,2
奠酒,2
皇后,2
孝陵,2
純親,2
於,2
朕,2
夏,1
四月,1
甲申,1
朔享,1
太廟,1
遣,1
伯噶,1
都行,1
禮上詣,1
太皇太后,1
行宮,1
問安,1
建威,1
將軍佛尼勒,1
疏報,1
固原,1
總兵,1
官王,1
用予,1
率兵,1
恢,1
復,1
納溪江,1
安仁,1
懷,1
合江,1
處,1
偽將,1
軍何,1
德成,1
率,1
所屬,1
兵丁,1
投誠得,1
旨嘉獎,1
下部,1
議敘予,1
故輔,1
國將,1
軍,1
恩克,1
布,1
祭葬,1
諡,1
溫僖,1
癸未,1
祭純親,1
舉哀遣,1
皇子,1
等詣,1
仁孝,1
孝昭,1
陵致,1
祭以,1
原任,1
副,1
都,1
統蘇虎濟,1
為,1
總管,1
乙酉,1
駐蹕,1
紅門,1
外葬,1
舉哀,1
諭,1
覺羅塔達,1
王櫬,1
今日,1
酉,1
時安,1
窆,1
欲,1
親視,1
因恭親,1
王常寧,1
奏言,1
王妃,1
櫬,1
在,1
旁,1
恐屬,1
不便,1
請,1
未葬,1
前往,1
視即,1
回故,1
先行,1
爾內,1
侍衛,1
俟,1
視,1
安葬,1
事,1
畢乃還,1
위기,0
