한자단어,빈도
皇后,3
暢春園,3
高,3
三十秒,3
等,2
北極,2
黃,2
赤距度,2
於,2
著,2
分,2
比,2
京城,2
巡撫,2
海賊,2
張令濤,2
貴州,2
按察使,2
冬,1
十月,1
己巳,1
朔享,1
太廟,1
遣領,1
侍衛內,1
大臣,1
公傅爾丹行,1
禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵仁,1
孝,1
孝昭,1
孝懿,1
陵,1
頒,1
康熙,1
五十四年,1
時憲歷,1
諭,1
和,1
碩誠親,1
王允祉,1
高度,1
歷法,1
最為,1
緊要,1
澹,1
寧居,1
後,1
每日,1
測量,1
尋奏,1
測得,1
三十九度,1
五十九,1
觀象,1
臺,1
四分,1
二十三,1
度,1
二十九,1
報聞,1
刑部,1
議覆,1
江南,1
江西,1
總督赫壽,1
疏言江蘇,1
張伯行,1
參,1
布政使,1
牟欽元,1
藏匿,1
黨羽,1
一案,1
查,1
上海,1
縣民顧,1
協一因,1
贖房,1
控告,1
與,1
合夥見,1
在,1
海內,1
及,1
審問,1
顧協,1
一並,1
無,1
証,1
據,1
又,1
搜查,1
牟欽元署,1
內,1
亦,1
並無張,1
令濤,1
訊,1
張令濤子,1
張二稱,1
伊父,1
往,1
湖廣,1
福建,1
應,1
行文,1
兩省,1
拏,1
解送,1
審得,1
旨,1
吏部,1
尚書,1
張鵬翮,1
都察院,1
左,1
副,1
都御史,1
阿錫鼐,1
前往,1
審明,1
具奏,1
戊辰,1
上詣,1
皇太后,1
宮,1
問安自,1
回宮,1
庚午,1
上幸,1
陞,1
糧,1
驛,1
道白,1
潢為,1
司,1
免甘肅靖寧,1
八州,1
縣衛本,1
年,1
分旱,1
災額,1
賦有,1
差,1
위기,0
