한자단어,빈도
陞,3
為,3
兵部,2
右侍郎,2
太,2
常寺卿,2
從,2
之,2
藍旗,2
正,2
二月,1
戊寅,1
朔,1
祭,1
大社,1
大稷,1
遣領,1
侍衛內,1
大臣,1
尚之隆,1
行禮,1
乙亥,1
轉,1
王國安為,1
左侍郎,1
鹿,1
祐,1
大學士,1
九卿,1
等,1
遵旨,1
會議,1
江南,1
米貴,1
應令,1
漕運,1
總督將,1
湖廣,1
江西,1
起運本,1
年,1
漕米,1
內,1
截留,1
四十,1
萬石分,1
撥江寧,1
蘇州,1
松江,1
常州,1
鎮江,1
揚州六府,1
六賢能,1
官員,1
減價平,1
糶,1
吏部,1
題正,1
一等,1
伯,1
兼,1
一拖,1
沙喇哈番,1
天保,1
坐官,1
參入,1
已革,1
職銷,1
去,1
恩詔,1
所得,1
三拖沙,1
喇哈番,1
餘,1
三等,1
伯以,1
其叔,1
李繩,1
宗襲,1
替,1
辛巳,1
上,1
奉,1
皇太后,1
自暢,1
春園,1
回宮,1
以扎魯特,1
故多羅達爾漢貝勒諾,1
木拉拜子,1
阿諦,1
沙襲爵,1
太僕寺,1
卿,1
張世爵,1
滿洲,1
副,1
都,1
統圖爾海,1
白旗,1
護軍統領,1
위기,0
