한자단어,빈도
等,7
萬,7
二千,4
文武,3
二百,3
及,3
一千三百,3
十五,3
大清,2
聖祖合,2
天弘運,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
大臣,2
大學士,2
皇太后,2
阿霸,2
節婦,2
人,2
六百,2
二十一,2
三十二,2
兩有,2
九,2
四百,2
三十六,1
康熙,1
四十八年,1
己丑,1
春,1
正月,1
癸酉,1
朔上,1
於,1
宮中,1
拜神,1
畢率,1
諸王,1
貝勒貝子,1
公內,1
侍衛等詣,1
宮行,1
禮御殿,1
王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
朝鮮國子,1
李,1
焞,1
遣,1
陪臣,1
閔,1
敦厚,1
等表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
壬申,1
賜,1
朝,1
正,1
外藩,1
科爾沁,1
烏,1
朱穆秦,1
翁牛特,1
垓,1
蒿,1
齊,1
忒,1
土默特,1
喀爾,1
喀,1
杜爾伯特,1
巴林,1
喀喇沁,1
敖漢毛,1
明安扎魯特,1
哈納,1
王貝勒貝子,1
公,1
台吉,1
內,1
侍衛,1
宴,1
旌表,1
八旗,1
滿洲色,1
楞,1
妻富氏,1
二十七,1
蒙古,1
鄂諾妻,1
巴氏,1
九人漢,1
軍,1
周成,1
有,1
妻曲氏,1
二人,1
烈女,1
滿洲,1
六格,1
聘妻,1
田氏,1
一人,1
直隸,1
各省,1
王元弼妻,1
姚氏,1
三十四,1
各給,1
銀建坊,1
如例,1
是,1
歲,1
人丁,1
戶口,1
一百六十,1
二萬,1
二十四,1
田地,1
山,1
蕩,1
畦,1
地,1
頃,1
畝有,1
奇徵銀,1
七,1
百八十,1
四千五百,1
五十三,1
奇米,1
豆麥,1
六百五十,1
三萬,1
五十二,1
石有,1
奇草,1
一千六百,1
八十七,1
束茶,1
十六,1
引行,1
鹽,1
九千,1
五百,1
九十七,1
引徵課,1
銀,1
七百,1
二十八,1
奇鑄,1
錢,1
二萬六,1
千八百,1
四十二,1
有奇,1
二百三十五,1
丙子,1
上,1
奉,1
幸暢,1
春園,1
위기,0
