한자단어,빈도
吳泌,3
等,3
宮,2
黃,2
巖,2
請,2
地,2
江南,2
都御史,2
不通,2
或,2
覆試,2
巡撫,2
人,2
旨,2
左,2
陞,2
為,2
按察使,2
十一月,1
丙戌,1
朔,1
上詣,1
皇太后,1
問安,1
浙江,1
總兵,1
官,1
李近,1
陛辭,1
訓旨,1
上,1
曰,1
近海,1
濱爾去,1
加意,1
巡防,1
一有,1
賊,1
盜,1
即,1
報,1
提督,1
海賊,1
俱,1
係,1
內,1
之,1
人須,1
留心,1
嚴察勿,1
得,1
懈弛,1
禮部議,1
覆,1
正,1
主考,1
副,1
左必蕃,1
疏言,1
中式,1
舉人,1
文義外,1
議沸騰,1
請將,1
提至京,1
交該,1
督撫,1
嚴審,1
有,1
無,1
傳遞,1
關節,1
又,1
江蘇,1
張伯行,1
疏言有,1
數百,1
擡,1
擁,1
財,1
神,1
直,1
入,1
學,1
口,1
稱,1
科,1
場,1
不公,1
語應,1
行文,1
該督撫,1
將舉,1
等速,1
行解京,1
到,1
日,1
如果,1
文義,1
即將,1
情弊,1
嚴審究,1
出定,1
擬得,1
這,1
事情,1
著,1
張鵬,1
翮,1
會,1
同,1
江西,1
總督江蘇,1
安徽,1
在,1
揚州,1
地方,1
徹底,1
詳察,1
嚴加,1
審明,1
具奏,1
必蕃,1
趙,1
晉俱著,1
解任,1
發往,1
質審,1
都察院,1
殷特布,1
兵部,1
尚書,1
吏部,1
左侍郎,1
哈山為,1
刑部尚,1
書,1
乙酉,1
賞賜,1
八旗,1
步軍銀,1
兩,1
丁亥,1
山東東,1
兗道,1
牟欽元,1
湖北,1
司,1
위기,0
