한자단어,빈도
之,4
和,3
軍,3
從,3
料理,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
請,2
又,2
甘肅,2
軍前,2
隨,2
糧餉,2
進兵,2
一人,2
二百六十,1
五,1
康熙,1
五十四年,1
乙未,1
八月,1
甲子,1
朔,1
壬戌,1
皇四子,1
碩雍親,1
王胤,1
禛,1
恭,1
上幸,1
王園,1
進宴,1
二百六十四,1
乙丑,1
喀爾,1
喀,1
固山,1
額,1
駙功額,1
喇卜坦來,1
朝議政,1
大臣,1
等議,1
覆,1
四川,1
陝西,1
總督,1
鄂海,1
疏言,1
甘肅存,1
倉米麥,1
及現,1
在,1
採買米,1
石,1
儘,1
足,1
配,1
給,1
兵丁,1
莊浪,1
西寧,1
鞏昌三處,1
有,1
舊,1
貯,1
粟米,1
四萬餘,1
石將,1
此米,1
運送,1
三萬石,1
至,1
甘州,1
與,1
存倉,1
之麥,1
陸續,1
運至,1
相,1
兼,1
支給,1
需有,1
餘,1
若,1
鄰省,1
運送路,1
遠費,1
多,1
請行,1
停止,1
應如,1
所,1
議奏,1
前令,1
西安,1
巡撫,1
俱,1
今年,1
既,1
不,1
應令,1
前往,1
辦事,1
駐,1
劄,1
肅州,1
一切,1
事務,1
俟,1
明年,1
時,1
一同,1
위기,0
