한자단어,빈도
用,4
年,3
陞,3
副,3
順治,2
太廟,2
都,2
皇帝,2
官,2
康熙,2
按,2
內,2
外,2
後,2
翰林,2
外轉,2
以,2
道,2
總督,2
十八年,1
辛丑,1
冬,1
十月,1
丁未,1
朔享,1
遣,1
統輔國,1
公穆琛,1
行禮,1
上詣,1
世祖,1
章,1
寶宮,1
前致,1
祭遣,1
祭,1
永陵,1
福陵,1
昭陵,1
頒,1
元年,1
時憲,1
曆,1
戶部進,1
呈,1
寶泉局,1
鑄成,1
錢式,1
乙巳,1
吏部,1
題查,1
十六年,1
奉上,1
諭,1
人才,1
經歷,1
外任,1
然後諳,1
練,1
事情,1
克稱,1
任使,1
科道官,1
俱照,1
舊例,1
轉今,1
官除,1
照常,1
轉外,1
亦,1
與,1
科道,1
一體,1
轉臣,1
部議,1
每年,1
二次,1
講讀,1
參政道,1
修撰,1
使,1
編檢以,1
參議,1
今,1
已歸,1
併,1
三院,1
本,1
秋季,1
例應外,1
轉將,1
侍讀,1
以下,1
等,1
開列,1
職名,1
引見,1
得,1
旨,1
翰林院,1
官見,1
在,1
無多且,1
皆經,1
酌量,1
選,1
用以,1
不必,1
禮部題,1
親王,1
郡王,1
貝勒貝子,1
公將,1
軍,1
正室,1
及,1
女,1
封,1
誥,1
冊文內,1
請,1
滿漢,1
蒙古,1
文字,1
樣從,1
之予,1
故寧,1
古塔,1
統,1
二等,1
阿思哈,1
尼哈番,1
鍾,1
繼達,1
祭葬,1
如例,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
實錄,1
卷,1
之,1
四,1
戊申,1
新建,1
神,1
廚門,1
社稷,1
壇,1
左門,1
成以,1
都察院,1
左,1
都御史,1
苗澄為,1
直隸,1
甘肅,1
巡撫,1
佟延年,1
為,1
貴州,1
위기,0
