한자단어,빈도
商船,4
趙,3
漁船,3
船,3
巡撫,2
弘燦,2
於,2
後,2
第幾號,2
船戶,2
巡哨,2
亦,2
三月,1
壬寅,1
朔上,1
自暢,1
春園,1
回宮予,1
故原,1
任廣東,1
廣州,1
副,1
都,1
統汪,1
世臣,1
祭葬,1
如例,1
辛丑,1
九卿,1
遵旨,1
議覆廣東,1
廣西,1
總督,1
弘燦廣東,1
滿丕將,1
米,1
價騰,1
貴之處,1
並未據實,1
預先,1
奏聞及,1
奉旨,1
明白,1
回奏,1
復,1
行巧飾,1
殊屬,1
溺職,1
滿丕俱應革,1
職得,1
旨,1
滿丕俱著,1
降五級,1
留任,1
甲辰,1
上幸,1
暢春園,1
兵部,1
議覆江蘇,1
張伯行,1
疏言,1
與,1
盜,1
一,1
併,1
在,1
洋行,1
走難,1
識,1
辨,1
以致,1
盜氛,1
未靖,1
被害,1
嗣,1
請將,1
前,1
各刻,1
商漁字樣,1
兩旁刻,1
某省,1
某府,1
州,1
縣,1
及,1
某人,1
隻,1
刻,1
某營,1
哨,1
並商,1
漁,1
各船,1
舵工,1
水手,1
客商,1
人,1
等,1
各給,1
腰牌,1
刻明,1
姓名,1
年貌,1
籍,1
貫庶,1
官兵,1
易,1
稽查,1
至漁船,1
出洋,1
時不許,1
裝載,1
米酒,1
進口,1
時,1
不,1
許裝載,1
貨物,1
違者,1
嚴加,1
治罪,1
俱應,1
如,1
所,1
請,1
從,1
之,1
위기,0
