한자단어,빈도
觔,6
趙,5
申喬,5
商人,5
與,5
戶部,4
和,3
九卿,3
係,3
鉛,3
其,3
五十四年,2
朝,2
科爾沁,2
面奏,2
請,2
得,2
旨,2
是,2
在,2
買,2
來銅,2
五百,2
五十六,2
寶泉局,2
各關,2
等,2
採辦,2
朕,2
今,2
又,2
有,2
明白,2
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
二百六十四,1
康熙,1
乙未,1
六月,1
乙丑,1
朔科爾沁,1
台吉,1
孟克,1
鄂爾齋,1
來,1
壬戌,1
碩純禧,1
公主,1
請安,1
土默特,1
多羅達爾漢,1
目勒,1
阿喇卜坦,1
碩額,1
駙般,1
迪來,1
陞,1
宗人府,1
府,1
丞,1
郝林為,1
都察院,1
左,1
副,1
都御史,1
戊辰,1
先是,1
尚書,1
王綱明,1
領庫,1
帑,1
採辦銅,1
歷年,1
懸欠,1
停,1
其承辦,1
另行,1
酌議,1
事下,1
尋,1
議覆鼓,1
鑄,1
及,1
錢法,1
衙門,1
專責銅,1
即,1
應交,1
採買,1
依議,1
至,1
疏言現,1
錢,1
局乏銅,1
現有,1
萬餘,1
令交,1
以資,1
鼓鑄,1
採買銅,1
請照,1
舊交,1
差鹽,1
差海,1
差承辦,1
前,1
同戶,1
部堂,1
官,1
具,1
摺,1
時不勝,1
忿,1
激奏,1
稱,1
朝廷,1
庫帑,1
侵蝕,1
二百,1
餘萬現,1
今銅,1
不能,1
繼續,1
作速,1
停止,1
仍交,1
差官,1
員等語,1
亦可,1
其所奏,1
思設,1
法補,1
完,1
缺欠,1
銀兩,1
故將,1
所欠,1
之銀俱清,1
還戶,1
部停,1
所,1
缺銀,1
兩現,1
內務府,1
追補,1
無涉,1
疏稱,1
皇上,1
神謀睿慮,1
無微,1
不照,1
治,1
天下,1
惟寬仁,1
是務,1
此等,1
細事素,1
不縈懷且,1
非,1
不知,1
為君者,1
無庸,1
干,1
部院,1
司官,1
筆帖式,1
辦理,1
之事,1
但,1
遇有關,1
者,1
豈,1
可以,1
細事,1
忽之乎,1
所議,1
甚,1
何必,1
固執己,1
見,1
以圖,1
更改,1
疏內,1
稱現,1
萬,1
三千,1
交完,1
之銅額,1
而,1
餘等語,1
既有,1
一年,1
有餘之銅,1
前面,1
奏時,1
何不,1
陳,1
說,1
為何,1
如此,1
躁急,1
以致,1
前後互,1
異錢,1
法事,1
務,1
專責爾部,1
仍須,1
平氣,1
屏私,1
再行,1
公同,1
逐一,1
議奏,1
위기,0
