한자단어,빈도
包衣,5
為,5
等,3
有,3
強盜,3
於,3
後,3
其,3
人,3
學士,3
諭,2
曰,2
佐領,2
下,2
不知,2
以,2
鞭,2
之,2
無,2
朕,2
死,2
上詣,2
太皇太后,2
講章,2
本文,2
內閣,2
浙江,2
總督,2
都,2
五月,1
丙寅,1
朔上,1
大學士,1
前,1
輔臣,1
時,1
一人外,1
作善,1
狀內懷,1
兇惡,1
屢,1
經懲,1
戒全,1
改卒,1
通州,1
地方,1
被,1
擒,1
大赴,1
通領,1
糧遇,1
見,1
之云爾,1
不肯,1
悛,1
改今,1
事發,1
矣,1
因,1
歷數,1
其惡,1
鞫,1
審時,1
遂,1
啣,1
恨,1
扳陷,1
大同,1
同夥盜,1
皆,1
云,1
勿,1
妄陷,1
無罪,1
不,1
聽,1
此,1
大竟,1
坐,1
正法,1
此事,1
者,1
由此,1
推之,1
天下,1
如此,1
事,1
不少,1
常,1
以此,1
為念,1
凡,1
裁决,1
政事,1
遇,1
重罪,1
雖應,1
必,1
中求,1
生路,1
反覆,1
推詳,1
下部,1
再議,1
必無疑,1
竇然,1
完結,1
此寧,1
失出,1
失入,1
之意,1
也,1
乙丑,1
皇太后,1
宮問,1
安上,1
講官,1
牛鈕,1
辭取,1
達意,1
確切,1
明晰,1
尚,1
如,1
敷衍,1
太多則,1
篇,1
末,1
未免,1
重,1
複,1
大約,1
詮次,1
原在,1
了,1
徹聖賢,1
意旨,1
而篇末,1
該括,1
數語,1
又,1
貴,1
闡,1
明理,1
道務去,1
陳,1
言,1
閱張,1
居正,1
尚書,1
四書直,1
解篇末,1
俱,1
精實,1
之義無泛,1
設之詞,1
今,1
所撰,1
詩經,1
亦,1
須體,1
要備,1
舉期,1
盡善,1
調內閣,1
王守,1
才,1
通政使,1
司通政,1
使,1
陞,1
侍讀,1
吳興,1
祖為,1
兼禮部,1
侍郎,1
丁卯,1
宮,1
問安調,1
王國安為,1
福建,1
總督裁,1
缺調,1
鑲,1
藍旗,1
蒙古,1
統輔國,1
公瓦山,1
滿洲,1
統,1
위기,0
