한자단어,빈도
等,8
郎中,3
皇后,2
康熙,2
四川,2
之,2
往,2
庫禮,2
阿濟力,2
滿漢,2
官兵,2
未,2
至,2
簡兵,2
啟行,2
拖,2
冬,1
十月,1
丙戌,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
孝陵仁,1
孝,1
孝昭,1
頒,1
二十年,1
時憲,1
曆,1
乙酉,1
免廣,1
西通,1
省州縣,1
十八年,1
分未,1
完額,1
賦,1
丁亥,1
諭議,1
政王,1
大臣,1
統兵,1
諸將,1
似有,1
不,1
睦,1
形其遣,1
給事,1
中莫羅,1
諭,1
并,1
詳察,1
地方,1
情形,1
遣學士額,1
廣西,1
收集,1
盡付,1
大將,1
軍賴塔統,1
領趣,1
令,1
進取,1
雲南諭,1
學士額,1
曰,1
爾,1
等到,1
南寧,1
如賴塔,1
將軍勒貝,1
已,1
畢即,1
趣令,1
於,1
途中,1
候賴塔,1
以進,1
如勒貝,1
畢當,1
檄趣,1
賴塔速,1
來,1
到,1
日,1
即趣,1
令前,1
進署,1
巡撫,1
事右,1
理事,1
官麻勒吉,1
委賢能,1
司道,1
官運致,1
糧餉,1
毋使,1
有誤,1
分選,1
如有爭,1
競爾,1
即,1
為,1
裁决,1
俟,1
大兵,1
而,1
還給,1
殉難,1
兼佐領,1
畢泰拜,1
他,1
喇,1
布勒,1
哈番予,1
祭葬,1
如例,1
撥什庫,1
巴代,1
沙喇哈番,1
予卹,1
銀,1
위기,0
