한자단어,빈도
請,4
至者,3
如,2
所,2
從,2
之,2
誠,2
由,2
偽,2
總兵,2
三月,1
己巳,1
朔命,1
廣東,1
總督移,1
駐廣,1
州府,1
戊辰,1
戶部議,1
覆,1
工科,1
給事,1
中于,1
可,1
託,1
疏言,1
江南,1
屯糧,1
改,1
并,1
驛,1
傳道,1
兼,1
攝,1
不,1
便宜,1
仍令,1
都司,1
總理,1
使衛,1
弁,1
有所,1
畏忌,1
屯丁易,1
於,1
輸將,1
應,1
兵部,1
議覆,1
浙江,1
總督趙廷臣,1
疏,1
將邊,1
海投,1
官兵,1
分插,1
內地,1
各營,1
入伍,1
食糧應,1
投,1
兵卒,1
由寧波,1
發紹興,1
杭州,1
二府,1
台州,1
發金華,1
嚴州二府,1
溫州,1
發,1
衢州,1
處州二府,1
距海,1
甚遠,1
庶令,1
陰,1
消異志,1
鄂爾,1
多斯,1
多羅貝勒善,1
達,1
故遣,1
官致,1
祭,1
庚午,1
都察院,1
左,1
都御史,1
覺羅,1
雅布,1
蘭疏,1
酌定,1
茶馬額數,1
完欠,1
多寡,1
作何,1
鼓勸,1
處分,1
以便,1
考核,1
下部,1
議,1
四川,1
總督,1
李國,1
英疏,1
報進,1
剿昌寧直,1
搗逆巢,1
渠寇,1
袁宗第,1
乘夜,1
遁,1
去,1
當陣,1
殺,1
死,1
以下,1
六十,1
餘員,1
招降,1
新化,1
伯,1
馮起,1
鳳偽,1
黃,1
守庫,1
等,1
得,1
旨,1
事平察,1
敘,1
위기,0
