한자단어,빈도
西安,15
兵丁,14
發往,9
滿洲,7
駐防,7
江寧,7
八旗,5
蒙古,5
軍,5
官兵,5
駐,5
荊州,5
漢,4
添設,4
內,4
其,4
一千,4
各,4
騎校,4
一千名,4
四旗,3
二千,3
京城,3
甲兵,3
上,2
為,2
於,2
此,2
右翼,2
三千,2
內留兵,2
再將,2
左翼,2
再,2
從,2
撥出,2
副,2
都,2
每旗設,2
防協領,2
左右,2
抽調,2
各三員驍,2
康熙,1
二十二年,1
癸亥,1
夏,1
四月,1
癸酉,1
朔享,1
太廟,1
親詣,1
行禮,1
上幸,1
玉泉山,1
辛未,1
上詣,1
太皇太后,1
宮,1
問安,1
先是,1
上諭,1
秦省,1
地方,1
遼闊,1
漢中關,1
係,1
更,1
緊要,1
應將,1
鎮守,1
省城,1
酌量,1
分撥,1
駐防漢,1
中尋,1
兵部,1
議,1
江南,1
乃承,1
各省,1
水陸要,1
地亦應,1
與,1
一體,1
均,1
派,1
請將,1
防江寧,1
將,1
二千名,1
每翼,1
設漢,1
統一員,1
一員防禦,1
各四員驍,1
各四員,1
駐防兵,1
在,1
漢中,1
統等,1
官量,1
派出,1
仍令,1
將軍統轄查,1
近議,1
三千六百,1
餘名,1
一員佐,1
領七員防,1
禦七員驍,1
七員今,1
江寧設,1
官員,1
亦,1
應照,1
設立將,1
所有,1
及,1
從京,1
二翼,1
分,1
得,1
旨,1
互相,1
道路,1
遙遠恐,1
驛,1
站,1
煩擾,1
致累,1
兵民應,1
將自京,1
分駐,1
將江寧,1
互調,1
移駐,1
著,1
確議,1
具奏,1
至,1
是,1
部覆將,1
所調,1
佐領,1
各三員移,1
荊州見,1
從京師,1
撥往,1
每佐領,1
下,1
六名,1
兩翼,1
各兵,1
每旗佐領,1
各三員,1
餘俱照,1
前議,1
之,1
陞,1
奉天,1
府,1
府尹,1
高爾位,1
刑部,1
右侍郎,1
甲戌,1
議政王,1
大臣,1
等,1
議將,1
軍噶爾漢,1
既聞賊,1
信不即,1
親統,1
赴,1
房縣,1
救援,1
以功,1
抵罪,1
應革將,1
軍免,1
籍,1
沒,1
曰,1
噶爾漢,1
原因,1
其人堪用,1
簡授,1
將軍著,1
降五級,1
留任,1
위기,0
