한자단어,빈도
萬,4
康熙,3
四十七年,3
餘,3
朕,2
漕,2
江南,2
浙江,2
徵,2
田畝,2
二百,2
餘石,2
州,2
孳,2
十一月,1
己酉,1
朔諭,1
戶部,1
江浙,1
地方,1
賦役,1
殷繁,1
倍,1
於,1
他,1
省,1
屢經,1
巡歷,1
時切,1
軫,1
懷比年,1
以來業己,1
節次,1
敷恩,1
頻行,1
蠲,1
貸頃,1
因,1
兩省,1
偶,1
被,1
旱災,1
隨命,1
按數,1
減徵,1
豁免,1
欠並,1
分截,1
本年,1
糧令,1
該督撫,1
親往,1
散,1
賑,1
猶念民間,1
素鮮,1
儲積,1
生計,1
不,1
充非,1
更加,1
格外,1
滋培則,1
荒歉,1
之餘,1
未能,1
驟臻康,1
阜茲特,1
再,1
施膏澤用,1
弘休養,1
通省,1
人丁,1
共額,1
徵銀,1
六十九,1
七千,1
七百,1
兩著悉,1
與,1
蠲免,1
其,1
今年,1
被災,1
安徽,1
所屬,1
七州縣,1
三衛江,1
蘇所屬,1
二十五,1
州縣,1
三衛應,1
銀共,1
九十七,1
五千,1
兩糧,1
三十九,1
二千,1
二十,1
縣,1
一所,1
應徵,1
銀,1
九十六,1
一千五百,1
兩,1
糧九萬,1
六千,1
亦,1
俱,1
著免,1
所有,1
舊,1
欠,1
帶,1
徵銀米,1
並暫,1
停,1
追取,1
俟,1
開徵時,1
一并,1
輸納務,1
使,1
小民,1
一歲,1
之,1
內,1
絕跡,1
公庭安處,1
隴畝,1
俾,1
得,1
優游,1
作息,1
經理,1
農桑庶,1
幾閭,1
閻氣象,1
可以,1
日加,1
豐豫諭,1
旨,1
到,1
日,1
該督,1
撫體,1
惠愛黎元,1
至意,1
各飭,1
有司,1
實心,1
奉行,1
仍,1
張示,1
通曉令,1
咸,1
知悉,1
倘,1
蠲除,1
不實致,1
有,1
侵冒察出,1
從重,1
治罪,1
爾部,1
即,1
遵諭行,1
甲辰,1
上詣,1
皇太后,1
宮問,1
安上,1
幸暢,1
春園,1
庚戌,1
以,1
署理,1
倉,1
塲,1
侍郎,1
事正,1
黃,1
旗漢,1
軍,1
都,1
統富,1
寧安為,1
漢缺,1
都察院,1
左,1
都御史,1
阿祿,1
科爾沁,1
多羅貝勒,1
穆寧,1
故遣,1
官致,1
祭免,1
太倉,1
六合,1
等,1
二十一,1
縣衛本,1
年,1
分旱,1
災額,1
賦有,1
差,1
위기,0
